Time|Temperature|Precipitation|Humidity|Wind|Datetime|Day
20080526T2200|17.45053|0.0|68.0|17.551615|2008-05-26T22:00:00.000+02:00|2008-05-26
20080526T2300|16.80053|0.0|69.0|14.512064|2008-05-26T23:00:00.000+02:00|2008-05-26
20080527T0000|16.31053|0.0|71.0|11.983188|2008-05-27T00:00:00.000+02:00|2008-05-27
20080527T0100|16.580528|0.0|77.0|3.319036|2008-05-27T01:00:00.000+02:00|2008-05-27
20080527T0200|15.340529|0.0|77.0|13.684735|2008-05-27T02:00:00.000+02:00|2008-05-27
20080527T0300|15.580529|0.0|77.0|8.654987|2008-05-27T03:00:00.000+02:00|2008-05-27
20080527T0400|15.430529|0.0|94.0|4.2136917|2008-05-27T04:00:00.000+02:00|2008-05-27
20080527T0500|17.12053|0.0|88.0|3.671294|2008-05-27T05:00:00.000+02:00|2008-05-27
20080527T0600|19.97053|0.0|76.0|3.7064266|2008-05-27T06:00:00.000+02:00|2008-05-27
20080527T0700|21.82053|0.0|66.0|2.1897945|2008-05-27T07:00:00.000+02:00|2008-05-27
20080527T0800|23.170528|0.0|61.0|1.1384199|2008-05-27T08:00:00.000+02:00|2008-05-27
20080527T0900|24.260529|0.0|58.0|1.835647|2008-05-27T09:00:00.000+02:00|2008-05-27
20080527T1000|25.110529|0.0|56.0|3.219938|2008-05-27T10:00:00.000+02:00|2008-05-27
20080527T1100|26.340528|0.0|54.0|3.96|2008-05-27T11:00:00.000+02:00|2008-05-27
20080527T1200|27.760529|0.0|55.0|16.93531|2008-05-27T12:00:00.000+02:00|2008-05-27
20080527T1300|28.750528|0.0|49.0|19.829433|2008-05-27T13:00:00.000+02:00|2008-05-27
20080527T1400|29.23053|0.0|44.0|20.674158|2008-05-27T14:00:00.000+02:00|2008-05-27
20080527T1500|29.21053|0.0|42.0|21.322214|2008-05-27T15:00:00.000+02:00|2008-05-27
20080527T1600|28.54053|0.0|44.0|21.915693|2008-05-27T16:00:00.000+02:00|2008-05-27
20080527T1700|27.260529|0.0|50.0|20.870687|2008-05-27T17:00:00.000+02:00|2008-05-27
20080527T1800|26.13053|0.0|57.0|18.947083|2008-05-27T18:00:00.000+02:00|2008-05-27
20080527T1900|25.000528|0.0|63.0|17.026896|2008-05-27T19:00:00.000+02:00|2008-05-27
20080527T2000|23.22053|0.0|69.0|16.171976|2008-05-27T20:00:00.000+02:00|2008-05-27
20080527T2100|19.770529|0.0|84.0|12.768586|2008-05-27T21:00:00.000+02:00|2008-05-27
20080527T2200|18.270529|0.0|90.0|10.464797|2008-05-27T22:00:00.000+02:00|2008-05-27
20080527T2300|17.410528|0.0|92.0|8.891343|2008-05-27T23:00:00.000+02:00|2008-05-27
20080528T0000|16.70053|0.0|93.0|7.10031|2008-05-28T00:00:00.000+02:00|2008-05-28
20080528T0100|15.980529|0.0|95.0|6.489992|2008-05-28T01:00:00.000+02:00|2008-05-28
20080528T0200|14.980529|0.0|96.0|6.489992|2008-05-28T02:00:00.000+02:00|2008-05-28
20080528T0300|13.810529|0.0|96.0|5.6233797|2008-05-28T03:00:00.000+02:00|2008-05-28
20080528T0400|14.380529|0.0|76.0|10.948973|2008-05-28T04:00:00.000+02:00|2008-05-28
20080528T0500|14.200529|0.0|80.0|3.4152596|2008-05-28T05:00:00.000+02:00|2008-05-28
20080528T0600|15.910529|0.0|84.0|3.6|2008-05-28T06:00:00.000+02:00|2008-05-28
20080528T0700|18.65053|0.0|80.0|13.217443|2008-05-28T07:00:00.000+02:00|2008-05-28
20080528T0800|19.910528|0.0|72.0|19.171478|2008-05-28T08:00:00.000+02:00|2008-05-28
20080528T0900|20.88053|0.0|67.0|19.134262|2008-05-28T09:00:00.000+02:00|2008-05-28
20080528T1000|21.40053|0.0|65.0|21.385939|2008-05-28T10:00:00.000+02:00|2008-05-28
20080528T1100|22.06053|0.0|63.0|21.533897|2008-05-28T11:00:00.000+02:00|2008-05-28
20080528T1200|22.920528|0.0|60.0|21.028437|2008-05-28T12:00:00.000+02:00|2008-05-28
20080528T1300|23.45053|0.0|59.0|19.878391|2008-05-28T13:00:00.000+02:00|2008-05-28
20080528T1400|23.680529|0.0|60.0|18.581022|2008-05-28T14:00:00.000+02:00|2008-05-28
20080528T1500|23.940529|0.0|59.0|16.08761|2008-05-28T15:00:00.000+02:00|2008-05-28
20080528T1600|23.930529|0.0|59.0|14.904173|2008-05-28T16:00:00.000+02:00|2008-05-28
20080528T1700|23.65053|0.0|60.0|14.081477|2008-05-28T17:00:00.000+02:00|2008-05-28
20080528T1800|22.990528|0.0|64.0|11.720751|2008-05-28T18:00:00.000+02:00|2008-05-28
20080528T1900|22.30053|0.0|68.0|9.686609|2008-05-28T19:00:00.000+02:00|2008-05-28
20080528T2000|22.030529|0.0|66.0|9.007196|2008-05-28T20:00:00.000+02:00|2008-05-28
20080528T2100|19.910528|0.0|77.0|7.10031|2008-05-28T21:00:00.000+02:00|2008-05-28
