Time|Temperature|Precipitation|Humidity|Wind|Datetime|Day
20090430T2100|12.430529|0.0|76.0|4.5820518|2009-04-30T21:00:00.000+02:00|2009-04-30
20090430T2200|12.010529|0.0|79.0|3.0547013|2009-04-30T22:00:00.000+02:00|2009-04-30
20090430T2300|11.700529|0.0|83.0|2.8116899|2009-04-30T23:00:00.000+02:00|2009-04-30
20090501T0000|11.420529|0.0|85.0|2.4149535|2009-05-01T00:00:00.000+02:00|2009-05-01
20090501T0100|11.170529|0.0|87.0|2.6208394|2009-05-01T01:00:00.000+02:00|2009-05-01
20090501T0200|10.840529|0.0|89.0|2.4149535|2009-05-01T02:00:00.000+02:00|2009-05-01
20090501T0300|10.540529|0.0|90.0|1.9386592|2009-05-01T03:00:00.000+02:00|2009-05-01
20090501T0400|10.240529|0.0|92.0|1.484318|2009-05-01T04:00:00.000+02:00|2009-05-01
20090501T0500|10.310529|0.0|92.0|1.08|2009-05-01T05:00:00.000+02:00|2009-05-01
20090501T0600|11.240529|0.0|87.0|1.4399999|2009-05-01T06:00:00.000+02:00|2009-05-01
20090501T0700|12.390529|0.0|81.0|3.5455887|2009-05-01T07:00:00.000+02:00|2009-05-01
20090501T0800|13.230529|0.0|76.0|4.829907|2009-05-01T08:00:00.000+02:00|2009-05-01
20090501T0900|13.870529|0.0|75.0|5.0142193|2009-05-01T09:00:00.000+02:00|2009-05-01
20090501T1000|14.560529|0.0|74.0|5.4477882|2009-05-01T10:00:00.000+02:00|2009-05-01
20090501T1100|15.220529|0.0|72.0|5.7599998|2009-05-01T11:00:00.000+02:00|2009-05-01
20090501T1200|18.65053|0.0|60.0|9.178235|2009-05-01T12:00:00.000+02:00|2009-05-01
20090501T1300|19.010529|0.0|59.0|10.195057|2009-05-01T13:00:00.000+02:00|2009-05-01
20090501T1400|18.40053|0.0|59.0|9.504272|2009-05-01T14:00:00.000+02:00|2009-05-01
20090501T1500|18.30053|0.2|62.0|8.854829|2009-05-01T15:00:00.000+02:00|2009-05-01
20090501T1600|17.29053|0.5|71.0|7.968939|2009-05-01T16:00:00.000+02:00|2009-05-01
20090501T1700|17.100529|0.0|77.0|6.5693827|2009-05-01T17:00:00.000+02:00|2009-05-01
20090501T1800|16.80053|0.0|81.0|5.3999996|2009-05-01T18:00:00.000+02:00|2009-05-01
20090501T1900|15.850529|0.0|83.0|4.379589|2009-05-01T19:00:00.000+02:00|2009-05-01
20090501T2000|15.0505295|0.6|89.0|4.1046314|2009-05-01T20:00:00.000+02:00|2009-05-01
20090501T2100|14.490529|0.8|93.0|4.2136917|2009-05-01T21:00:00.000+02:00|2009-05-01
20090501T2200|14.250529|0.6|95.0|4.0249224|2009-05-01T22:00:00.000+02:00|2009-05-01
20090501T2300|13.990529|0.3|97.0|3.96|2009-05-01T23:00:00.000+02:00|2009-05-01
20090502T0000|13.360529|0.0|100.0|3.2599385|2009-05-02T00:00:00.000+02:00|2009-05-02
20090502T0100|12.880529|0.0|100.0|2.968636|2009-05-02T01:00:00.000+02:00|2009-05-02
20090502T0200|12.500529|0.0|100.0|3.0758414|2009-05-02T02:00:00.000+02:00|2009-05-02
20090502T0300|11.5505295|0.0|99.0|2.7416782|2009-05-02T03:00:00.000+02:00|2009-05-02
20090502T0400|11.360529|0.0|81.0|4.1046314|2009-05-02T04:00:00.000+02:00|2009-05-02
20090502T0500|10.860529|0.0|82.0|3.6179552|2009-05-02T05:00:00.000+02:00|2009-05-02
20090502T0600|11.150529|0.0|85.0|4.6800003|2009-05-02T06:00:00.000+02:00|2009-05-02
20090502T0700|12.630529|0.0|86.0|6.8777895|2009-05-02T07:00:00.000+02:00|2009-05-02
20090502T0800|14.700529|0.0|78.0|7.928177|2009-05-02T08:00:00.000+02:00|2009-05-02
20090502T0900|16.240528|0.0|74.0|9.178235|2009-05-02T09:00:00.000+02:00|2009-05-02
20090502T1000|17.760529|0.0|71.0|9.449572|2009-05-02T10:00:00.000+02:00|2009-05-02
20090502T1100|17.350529|0.0|69.0|9.028754|2009-05-02T11:00:00.000+02:00|2009-05-02
20090502T1200|16.930529|0.2|68.0|10.990322|2009-05-02T12:00:00.000+02:00|2009-05-02
20090502T1300|16.660528|0.3|68.0|12.879752|2009-05-02T13:00:00.000+02:00|2009-05-02
20090502T1400|16.46053|0.2|69.0|12.864649|2009-05-02T14:00:00.000+02:00|2009-05-02
20090502T1500|16.38053|0.1|71.0|9.72|2009-05-02T15:00:00.000+02:00|2009-05-02
20090502T1600|16.40053|0.1|69.0|6.3690495|2009-05-02T16:00:00.000+02:00|2009-05-02
20090502T1700|16.45053|0.0|69.0|4.802999|2009-05-02T17:00:00.000+02:00|2009-05-02
20090502T1800|16.010529|0.0|68.0|3.6|2009-05-02T18:00:00.000+02:00|2009-05-02
20090502T1900|15.410529|0.0|70.0|4.0249224|2009-05-02T19:00:00.000+02:00|2009-05-02
20090502T2000|14.660529|0.0|71.0|5.00128|2009-05-02T20:00:00.000+02:00|2009-05-02
20090502T2100|13.580529|0.0|75.0|4.39436|2009-05-02T21:00:00.000+02:00|2009-05-02
20090502T2200|12.670529|0.0|80.0|4.0249224|2009-05-02T22:00:00.000+02:00|2009-05-02
20090502T2300|12.180529|0.0|81.0|5.8603754|2009-05-02T23:00:00.000+02:00|2009-05-02
20090503T0000|11.580529|0.0|81.0|7.2|2009-05-03T00:00:00.000+02:00|2009-05-03
20090503T0100|10.880529|0.0|84.0|6.638072|2009-05-03T01:00:00.000+02:00|2009-05-03
20090503T0200|10.070529|0.0|88.0|6.1305785|2009-05-03T02:00:00.000+02:00|2009-05-03
20090503T0300|9.760529|0.0|89.0|5.8603754|2009-05-03T03:00:00.000+02:00|2009-05-03
20090503T0400|9.990529|0.0|97.0|2.0991426|2009-05-03T04:00:00.000+02:00|2009-05-03
20090503T0500|9.910529|0.0|97.0|2.0991426|2009-05-03T05:00:00.000+02:00|2009-05-03
20090503T0600|10.380529|0.0|96.0|1.484318|2009-05-03T06:00:00.000+02:00|2009-05-03
20090503T0700|11.930529|0.0|91.0|1.08|2009-05-03T07:00:00.000+02:00|2009-05-03
20090503T0800|14.360529|0.0|85.0|0.35999998|2009-05-03T08:00:00.000+02:00|2009-05-03
20090503T0900|16.70053|0.0|75.0|1.1384199|2009-05-03T09:00:00.000+02:00|2009-05-03
20090503T1000|18.14053|0.0|64.0|1.9386592|2009-05-03T10:00:00.000+02:00|2009-05-03
20090503T1100|19.110529|0.0|59.0|3.319036|2009-05-03T11:00:00.000+02:00|2009-05-03
20090503T1200|20.240528|0.0|54.0|6.9247384|2009-05-03T12:00:00.000+02:00|2009-05-03
20090503T1300|20.20053|0.1|55.0|9.83268|2009-05-03T13:00:00.000+02:00|2009-05-03
20090503T1400|19.330528|0.2|58.0|12.57426|2009-05-03T14:00:00.000+02:00|2009-05-03
20090503T1500|18.350529|0.5|65.0|14.007655|2009-05-03T15:00:00.000+02:00|2009-05-03
