Time|Temperature|Precipitation|Humidity|Wind|Datetime|Day
20100113T0100|-0.25947133|0.0|93.0|19.386593|2010-01-13T01:00:00.000+01:00|2010-01-13
20100113T0200|-0.16947135|0.0|91.0|21.924562|2010-01-13T02:00:00.000+01:00|2010-01-13
20100113T0300|0.08052866|0.0|90.0|19.513195|2010-01-13T03:00:00.000+01:00|2010-01-13
20100113T0400|-1.2494713|0.3|85.0|22.59699|2010-01-13T04:00:00.000+01:00|2010-01-13
20100113T0500|-0.36947134|0.4|88.0|24.023088|2010-01-13T05:00:00.000+01:00|2010-01-13
20100113T0600|-0.63947135|0.3|91.0|21.566973|2010-01-13T06:00:00.000+01:00|2010-01-13
20100113T0700|-0.13947135|0.1|86.0|23.023117|2010-01-13T07:00:00.000+01:00|2010-01-13
20100113T0800|0.40052867|0.3|90.0|25.759504|2010-01-13T08:00:00.000+01:00|2010-01-13
20100113T0900|0.9505287|0.3|92.0|19.969458|2010-01-13T09:00:00.000+01:00|2010-01-13
20100113T1000|1.0805286|0.4|93.0|16.055355|2010-01-13T10:00:00.000+01:00|2010-01-13
20100113T1100|1.8305286|0.3|95.0|13.684735|2010-01-13T11:00:00.000+01:00|2010-01-13
20100113T1200|2.1505284|0.0|94.0|9.605998|2010-01-13T12:00:00.000+01:00|2010-01-13
20100113T1300|2.6205285|0.0|93.0|8.766573|2010-01-13T13:00:00.000+01:00|2010-01-13
20100113T1400|3.0605285|0.0|90.0|7.628263|2010-01-13T14:00:00.000+01:00|2010-01-13
20100113T1500|3.8105285|0.0|84.0|6.12|2010-01-13T15:00:00.000+01:00|2010-01-13
20100113T1600|4.2805285|0.0|86.0|3.6|2010-01-13T16:00:00.000+01:00|2010-01-13
20100113T1700|3.7605286|0.0|96.0|6.763786|2010-01-13T17:00:00.000+01:00|2010-01-13
20100113T1800|3.2405286|0.0|97.0|8.557102|2010-01-13T18:00:00.000+01:00|2010-01-13
20100113T1900|3.3505285|0.0|94.0|6.830519|2010-01-13T19:00:00.000+01:00|2010-01-13
20100113T2000|3.2905285|0.0|97.0|8.225035|2010-01-13T20:00:00.000+01:00|2010-01-13
20100113T2100|3.5905285|0.0|90.0|5.4119864|2010-01-13T21:00:00.000+01:00|2010-01-13
20100113T2200|3.9105287|0.0|89.0|2.1897945|2010-01-13T22:00:00.000+01:00|2010-01-13
20100113T2300|4.290529|0.0|86.0|3.2599385|2010-01-13T23:00:00.000+01:00|2010-01-13
20100114T0000|3.5105286|0.0|89.0|8.647496|2010-01-14T00:00:00.000+01:00|2010-01-14
20100114T0100|2.2505286|0.0|79.0|11.792404|2010-01-14T01:00:00.000+01:00|2010-01-14
20100114T0200|1.7905287|0.0|89.0|13.53236|2010-01-14T02:00:00.000+01:00|2010-01-14
20100114T0300|1.1705287|0.0|100.0|17.22742|2010-01-14T03:00:00.000+01:00|2010-01-14
20100114T0400|0.020528657|0.0|85.0|11.246759|2010-01-14T04:00:00.000+01:00|2010-01-14
20100114T0500|-0.17947134|0.0|88.0|11.808878|2010-01-14T05:00:00.000+01:00|2010-01-14
20100114T0600|0.35052866|0.0|93.0|14.081477|2010-01-14T06:00:00.000+01:00|2010-01-14
20100114T0700|-0.11947135|0.0|98.0|14.386494|2010-01-14T07:00:00.000+01:00|2010-01-14
20100114T0800|0.34052867|0.0|95.0|14.693999|2010-01-14T08:00:00.000+01:00|2010-01-14
20100114T0900|1.6905286|0.0|87.0|15.315873|2010-01-14T09:00:00.000+01:00|2010-01-14
20100114T1000|2.6405284|0.0|84.0|14.707222|2010-01-14T10:00:00.000+01:00|2010-01-14
20100114T1100|4.4105287|0.0|79.0|9.72|2010-01-14T11:00:00.000+01:00|2010-01-14
20100114T1200|4.6605287|0.0|79.0|9.47012|2010-01-14T12:00:00.000+01:00|2010-01-14
20100114T1300|-0.6794713|0.0|91.0|11.753876|2010-01-14T13:00:00.000+01:00|2010-01-14
20100114T1400|1.5505286|0.0|90.0|9.931042|2010-01-14T14:00:00.000+01:00|2010-01-14
20100114T1500|2.7405286|0.0|87.0|8.209263|2010-01-14T15:00:00.000+01:00|2010-01-14
20100114T1600|2.1305285|0.0|90.0|7.172949|2010-01-14T16:00:00.000+01:00|2010-01-14
20100114T1700|1.3805287|0.0|91.0|7.968939|2010-01-14T17:00:00.000+01:00|2010-01-14
20100114T1800|0.90052867|0.0|91.0|6.489992|2010-01-14T18:00:00.000+01:00|2010-01-14
20100114T1900|0.49052867|0.0|91.0|6.12|2010-01-14T19:00:00.000+01:00|2010-01-14
20100114T2000|0.59052867|0.0|91.0|4.1046314|2010-01-14T20:00:00.000+01:00|2010-01-14
20100114T2100|0.5705287|0.0|91.0|3.319036|2010-01-14T21:00:00.000+01:00|2010-01-14
20100114T2200|0.35052866|0.0|91.0|3.8939953|2010-01-14T22:00:00.000+01:00|2010-01-14
20100114T2300|0.17052865|0.0|90.0|4.896529|2010-01-14T23:00:00.000+01:00|2010-01-14
20100115T0000|-0.04947134|0.0|99.0|4.3349743|2010-01-15T00:00:00.000+01:00|2010-01-15
20100115T0100|5.286578E-4|0.0|94.0|4.1046314|2010-01-15T01:00:00.000+01:00|2010-01-15
20100115T0200|-0.30947134|0.0|96.0|4.3498964|2010-01-15T02:00:00.000+01:00|2010-01-15
20100115T0300|-0.5494713|0.0|96.0|3.319036|2010-01-15T03:00:00.000+01:00|2010-01-15
20100115T0400|-1.1594714|0.0|96.0|4.8433046|2010-01-15T04:00:00.000+01:00|2010-01-15
20100115T0500|-1.0894713|0.0|96.0|5.3999996|2010-01-15T05:00:00.000+01:00|2010-01-15
20100115T0600|-1.0794713|0.0|96.0|5.991594|2010-01-15T06:00:00.000+01:00|2010-01-15
20100115T0700|-1.0894713|0.0|96.0|4.198285|2010-01-15T07:00:00.000+01:00|2010-01-15
20100115T0800|-0.48947132|0.0|89.0|3.319036|2010-01-15T08:00:00.000+01:00|2010-01-15
20100115T0900|1.2505287|0.0|79.0|2.7416782|2010-01-15T09:00:00.000+01:00|2010-01-15
20100115T1000|3.6805286|0.0|70.0|2.16|2010-01-15T10:00:00.000+01:00|2010-01-15
20100115T1100|5.4905286|0.0|66.0|0.35999998|2010-01-15T11:00:00.000+01:00|2010-01-15
20100115T1200|4.0505285|0.0|72.0|4.1046314|2010-01-15T12:00:00.000+01:00|2010-01-15
20100115T1300|4.3405285|0.0|70.0|8.654987|2010-01-15T13:00:00.000+01:00|2010-01-15
20100115T1400|5.3705287|0.0|66.0|10.464797|2010-01-15T14:00:00.000+01:00|2010-01-15
20100115T1500|5.2805285|0.0|69.0|9.449572|2010-01-15T15:00:00.000+01:00|2010-01-15
20100115T1600|4.0505285|0.0|84.0|8.699793|2010-01-15T16:00:00.000+01:00|2010-01-15
