Time|Temperature|Precipitation|Humidity|Wind|Datetime|Day
19980828T1500|16.585028|0.0|47.0|11.367109|1998-08-28T15:00:00.000+02:00|1998-08-28
19980828T1600|16.215029|0.0|47.0|11.720751|1998-08-28T16:00:00.000+02:00|1998-08-28
19980828T1700|15.405029|0.0|50.0|11.013882|1998-08-28T17:00:00.000+02:00|1998-08-28
19980828T1800|14.235029|0.0|54.0|10.799999|1998-08-28T18:00:00.000+02:00|1998-08-28
19980828T1900|13.615029|0.0|56.0|8.28|1998-08-28T19:00:00.000+02:00|1998-08-28
19980828T2000|13.185029|0.0|57.0|7.2|1998-08-28T20:00:00.000+02:00|1998-08-28
19980828T2100|12.755029|0.0|59.0|6.4799995|1998-08-28T21:00:00.000+02:00|1998-08-28
19980828T2200|12.365029|0.0|61.0|5.7599998|1998-08-28T22:00:00.000+02:00|1998-08-28
19980828T2300|11.855029|0.0|63.0|5.3999996|1998-08-28T23:00:00.000+02:00|1998-08-28
19980829T0000|11.305029|0.0|66.0|4.32|1998-08-29T00:00:00.000+02:00|1998-08-29
19980829T0100|10.005029|0.0|72.0|3.96|1998-08-29T01:00:00.000+02:00|1998-08-29
19980829T0200|8.595029|0.0|78.0|3.96|1998-08-29T02:00:00.000+02:00|1998-08-29
19980829T0300|7.7850285|0.0|83.0|3.2599385|1998-08-29T03:00:00.000+02:00|1998-08-29
19980829T0400|7.055029|0.0|87.0|3.2599385|1998-08-29T04:00:00.000+02:00|1998-08-29
19980829T0500|6.515029|0.0|90.0|3.2599385|1998-08-29T05:00:00.000+02:00|1998-08-29
19980829T0600|8.895029|0.0|79.0|3.671294|1998-08-29T06:00:00.000+02:00|1998-08-29
19980829T0700|11.585029|0.0|66.0|6.5693827|1998-08-29T07:00:00.000+02:00|1998-08-29
19980829T0800|12.7050295|0.0|58.0|7.072878|1998-08-29T08:00:00.000+02:00|1998-08-29
19980829T0900|13.605029|0.0|54.0|7.5170207|1998-08-29T09:00:00.000+02:00|1998-08-29
19980829T1000|14.235029|0.0|53.0|7.628263|1998-08-29T10:00:00.000+02:00|1998-08-29
19980829T1100|14.895029|0.0|53.0|8.557102|1998-08-29T11:00:00.000+02:00|1998-08-29
19980829T1200|15.635029|0.0|50.0|8.373386|1998-08-29T12:00:00.000+02:00|1998-08-29
19980829T1300|15.995029|0.0|50.0|9.19939|1998-08-29T13:00:00.000+02:00|1998-08-29
19980829T1400|16.195028|0.0|50.0|9.585739|1998-08-29T14:00:00.000+02:00|1998-08-29
19980829T1500|16.07503|0.0|51.0|10.233123|1998-08-29T15:00:00.000+02:00|1998-08-29
19980829T1600|15.765029|0.0|53.0|10.195057|1998-08-29T16:00:00.000+02:00|1998-08-29
19980829T1700|15.085029|0.0|55.0|9.793059|1998-08-29T17:00:00.000+02:00|1998-08-29
19980829T1800|16.015028|0.0|51.0|5.8048253|1998-08-29T18:00:00.000+02:00|1998-08-29
19980829T1900|14.945029|0.0|55.0|3.8268526|1998-08-29T19:00:00.000+02:00|1998-08-29
19980829T2000|14.465029|0.0|57.0|2.4149535|1998-08-29T20:00:00.000+02:00|1998-08-29
19980829T2100|12.635029|0.0|64.0|1.4399999|1998-08-29T21:00:00.000+02:00|1998-08-29
19980829T2200|11.375029|0.0|70.0|1.0182338|1998-08-29T22:00:00.000+02:00|1998-08-29
19980829T2300|10.425029|0.0|74.0|1.5273507|1998-08-29T23:00:00.000+02:00|1998-08-29
19980830T0000|9.555029|0.0|79.0|2.3051248|1998-08-30T00:00:00.000+02:00|1998-08-30
19980830T0100|8.795029|0.0|83.0|2.9024127|1998-08-30T01:00:00.000+02:00|1998-08-30
19980830T0200|8.145029|0.0|87.0|2.7416782|1998-08-30T02:00:00.000+02:00|1998-08-30
19980830T0300|7.6150284|0.0|90.0|3.319036|1998-08-30T03:00:00.000+02:00|1998-08-30
19980830T0400|7.5350285|0.0|90.0|3.6179552|1998-08-30T04:00:00.000+02:00|1998-08-30
19980830T0500|7.675029|0.0|89.0|3.6|1998-08-30T05:00:00.000+02:00|1998-08-30
19980830T0600|10.665029|0.0|76.0|1.4399999|1998-08-30T06:00:00.000+02:00|1998-08-30
19980830T0700|13.175029|0.0|66.0|0.5091169|1998-08-30T07:00:00.000+02:00|1998-08-30
19980830T0800|15.225029|0.0|60.0|3.219938|1998-08-30T08:00:00.000+02:00|1998-08-30
19980830T0900|16.425028|0.0|55.0|4.510787|1998-08-30T09:00:00.000+02:00|1998-08-30
19980830T1000|17.645027|0.0|52.0|4.829907|1998-08-30T10:00:00.000+02:00|1998-08-30
19980830T1100|18.625029|0.0|48.0|4.6800003|1998-08-30T11:00:00.000+02:00|1998-08-30
19980830T1200|19.385029|0.0|45.0|4.452954|1998-08-30T12:00:00.000+02:00|1998-08-30
19980830T1300|19.945028|0.0|44.0|4.68|1998-08-30T13:00:00.000+02:00|1998-08-30
19980830T1400|20.315027|0.0|42.0|5.506941|1998-08-30T14:00:00.000+02:00|1998-08-30
19980830T1500|20.245028|0.0|41.0|6.28713|1998-08-30T15:00:00.000+02:00|1998-08-30
19980830T1600|19.985027|0.0|42.0|6.725354|1998-08-30T16:00:00.000+02:00|1998-08-30
19980830T1700|19.545029|0.0|43.0|6.924738|1998-08-30T17:00:00.000+02:00|1998-08-30
19980830T1800|17.455029|0.0|50.0|2.4149535|1998-08-30T18:00:00.000+02:00|1998-08-30
19980830T1900|15.795029|0.0|55.0|2.16|1998-08-30T19:00:00.000+02:00|1998-08-30
19980830T2000|14.4550295|0.0|61.0|3.219938|1998-08-30T20:00:00.000+02:00|1998-08-30
19980830T2100|13.125029|0.0|68.0|4.3349743|1998-08-30T21:00:00.000+02:00|1998-08-30
19980830T2200|11.935029|0.0|74.0|4.6102495|1998-08-30T22:00:00.000+02:00|1998-08-30
19980830T2300|10.825029|0.0|81.0|5.1919937|1998-08-30T23:00:00.000+02:00|1998-08-30
19980831T0000|9.7050295|0.0|88.0|6.193674|1998-08-31T00:00:00.000+02:00|1998-08-31
19980831T0100|8.715029|0.0|94.0|6.193674|1998-08-31T01:00:00.000+02:00|1998-08-31
19980831T0200|7.805029|0.0|100.0|6.696387|1998-08-31T02:00:00.000+02:00|1998-08-31
19980831T0300|7.4050283|0.0|97.0|7.2|1998-08-31T03:00:00.000+02:00|1998-08-31
19980831T0400|7.565029|0.0|96.0|7.2|1998-08-31T04:00:00.000+02:00|1998-08-31
19980831T0500|7.555029|0.0|96.0|7.2|1998-08-31T05:00:00.000+02:00|1998-08-31
19980831T0600|8.485029|0.0|93.0|6.3690495|1998-08-31T06:00:00.000+02:00|1998-08-31
19980831T0700|11.515029|0.0|78.0|6.1094027|1998-08-31T07:00:00.000+02:00|1998-08-31
19980831T0800|15.565029|0.0|64.0|4.6102495|1998-08-31T08:00:00.000+02:00|1998-08-31
19980831T0900|18.675028|0.0|52.0|3.4152596|1998-08-31T09:00:00.000+02:00|1998-08-31
19980831T1000|20.265028|0.0|46.0|2.52|1998-08-31T10:00:00.000+02:00|1998-08-31
19980831T1100|21.455029|0.0|43.0|1.484318|1998-08-31T11:00:00.000+02:00|1998-08-31
19980831T1200|22.425028|0.0|41.0|1.9386592|1998-08-31T12:00:00.000+02:00|1998-08-31
19980831T1300|23.105028|0.0|40.0|2.8799999|1998-08-31T13:00:00.000+02:00|1998-08-31
19980831T1400|23.505028|0.0|39.0|3.6179552|1998-08-31T14:00:00.000+02:00|1998-08-31
19980831T1500|23.555029|0.0|39.0|4.452954|1998-08-31T15:00:00.000+02:00|1998-08-31
