Time|Temperature|Precipitation|Humidity|Wind|Datetime|Day
20000410T1500|14.505029|0.0|50.0|10.00256|2000-04-10T15:00:00.000+02:00|2000-04-10
20000410T1600|14.075029|0.0|52.0|9.826088|2000-04-10T16:00:00.000+02:00|2000-04-10
20000410T1700|13.915029|0.0|54.0|9.19939|2000-04-10T17:00:00.000+02:00|2000-04-10
20000410T1800|12.425029|0.0|78.0|9.673221|2000-04-10T18:00:00.000+02:00|2000-04-10
20000410T1900|11.125029|0.0|77.0|7.42159|2000-04-10T19:00:00.000+02:00|2000-04-10
20000410T2000|10.625029|0.0|80.0|6.193674|2000-04-10T20:00:00.000+02:00|2000-04-10
20000410T2100|10.445029|0.0|81.0|4.6102495|2000-04-10T21:00:00.000+02:00|2000-04-10
20000410T2200|10.345029|0.0|82.0|3.563818|2000-04-10T22:00:00.000+02:00|2000-04-10
20000410T2300|10.135029|0.0|83.0|2.5959969|2000-04-10T23:00:00.000+02:00|2000-04-10
20000411T0000|10.045029|0.0|83.0|2.1897945|2000-04-11T00:00:00.000+02:00|2000-04-11
20000411T0100|9.915029|0.0|83.0|1.8|2000-04-11T01:00:00.000+02:00|2000-04-11
20000411T0200|9.805029|0.0|83.0|2.2768397|2000-04-11T02:00:00.000+02:00|2000-04-11
20000411T0300|9.505029|0.0|84.0|2.52|2000-04-11T03:00:00.000+02:00|2000-04-11
20000411T0400|9.055029|0.0|87.0|3.2599385|2000-04-11T04:00:00.000+02:00|2000-04-11
20000411T0500|8.555029|0.4|92.0|3.6179552|2000-04-11T05:00:00.000+02:00|2000-04-11
20000411T0600|8.895029|0.8|94.0|4.3349743|2000-04-11T06:00:00.000+02:00|2000-04-11
20000411T0700|9.415029|0.9|93.0|5.5887027|2000-04-11T07:00:00.000+02:00|2000-04-11
20000411T0800|9.995029|0.8|92.0|5.937272|2000-04-11T08:00:00.000+02:00|2000-04-11
20000411T0900|10.655029|0.9|89.0|6.489992|2000-04-11T09:00:00.000+02:00|2000-04-11
20000411T1000|11.325029|0.4|85.0|7.729527|2000-04-11T10:00:00.000+02:00|2000-04-11
20000411T1100|11.995029|0.4|81.0|9.793059|2000-04-11T11:00:00.000+02:00|2000-04-11
20000411T1200|12.515029|0.7|78.0|11.212135|2000-04-11T12:00:00.000+02:00|2000-04-11
20000411T1300|12.855029|0.6|76.0|12.229406|2000-04-11T13:00:00.000+02:00|2000-04-11
20000411T1400|12.925029|0.6|75.0|13.684735|2000-04-11T14:00:00.000+02:00|2000-04-11
20000411T1500|12.505029|0.7|78.0|14.20062|2000-04-11T15:00:00.000+02:00|2000-04-11
20000411T1600|12.075029|0.9|81.0|13.849477|2000-04-11T16:00:00.000+02:00|2000-04-11
20000411T1700|11.635029|0.8|82.0|12.413477|2000-04-11T17:00:00.000+02:00|2000-04-11
20000411T1800|10.605029|0.2|86.0|9.726664|2000-04-11T18:00:00.000+02:00|2000-04-11
20000411T1900|9.685029|0.0|92.0|9.449572|2000-04-11T19:00:00.000+02:00|2000-04-11
20000411T2000|9.2450285|0.0|94.0|10.233123|2000-04-11T20:00:00.000+02:00|2000-04-11
20000411T2100|9.045029|0.0|95.0|10.383987|2000-04-11T21:00:00.000+02:00|2000-04-11
20000411T2200|8.835029|0.1|94.0|10.805998|2000-04-11T22:00:00.000+02:00|2000-04-11
20000411T2300|8.525029|0.6|94.0|10.00256|2000-04-11T23:00:00.000+02:00|2000-04-11
20000412T0000|8.275029|0.8|96.0|8.427383|2000-04-12T00:00:00.000+02:00|2000-04-12
