Time|Temperature|Precipitation|Humidity|Wind|Datetime|Day
20201020T0900|13.460529|0.0|61.0|6.9153743|2020-10-20T09:00:00.000+02:00|2020-10-20
20201020T1000|16.180529|0.0|50.0|4.2136917|2020-10-20T10:00:00.000+02:00|2020-10-20
20201020T1100|17.65053|0.0|43.0|1.08|2020-10-20T11:00:00.000+02:00|2020-10-20
20201020T1200|19.910528|0.0|42.0|4.829907|2020-10-20T12:00:00.000+02:00|2020-10-20
20201020T1300|18.81053|0.0|47.0|10.464797|2020-10-20T13:00:00.000+02:00|2020-10-20
20201020T1400|19.29053|0.0|44.0|8.14587|2020-10-20T14:00:00.000+02:00|2020-10-20
20201020T1500|19.14053|0.0|45.0|1.1384199|2020-10-20T15:00:00.000+02:00|2020-10-20
20201020T1600|18.38053|0.0|52.0|5.8048253|2020-10-20T16:00:00.000+02:00|2020-10-20
20201020T1700|16.82053|0.0|44.0|14.77755|2020-10-20T17:00:00.000+02:00|2020-10-20
20201020T1800|16.250528|0.0|48.0|12.605142|2020-10-20T18:00:00.000+02:00|2020-10-20
20201020T1900|15.480529|0.0|52.0|9.449572|2020-10-20T19:00:00.000+02:00|2020-10-20
20201020T2000|13.040529|0.0|63.0|11.183201|2020-10-20T20:00:00.000+02:00|2020-10-20
20201020T2100|12.450529|0.0|68.0|11.592894|2020-10-20T21:00:00.000+02:00|2020-10-20
20201020T2200|11.340529|0.0|74.0|10.383987|2020-10-20T22:00:00.000+02:00|2020-10-20
20201020T2300|10.840529|0.0|77.0|10.495713|2020-10-20T23:00:00.000+02:00|2020-10-20
20201021T0000|11.000529|0.0|77.0|11.269782|2020-10-21T00:00:00.000+02:00|2020-10-21
20201021T0100|10.980529|0.0|75.0|13.779114|2020-10-21T01:00:00.000+02:00|2020-10-21
20201021T0200|12.270529|0.0|64.0|17.25373|2020-10-21T02:00:00.000+02:00|2020-10-21
20201021T0300|13.100529|0.0|54.0|18.86139|2020-10-21T03:00:00.000+02:00|2020-10-21
20201021T0400|12.460529|0.0|55.0|18.388212|2020-10-21T04:00:00.000+02:00|2020-10-21
20201021T0500|11.390529|0.0|62.0|17.114204|2020-10-21T05:00:00.000+02:00|2020-10-21
20201021T0600|10.810529|0.0|66.0|17.31746|2020-10-21T06:00:00.000+02:00|2020-10-21
20201021T0700|11.790529|0.0|65.0|17.193533|2020-10-21T07:00:00.000+02:00|2020-10-21
20201021T0800|14.140529|0.0|57.0|19.353138|2020-10-21T08:00:00.000+02:00|2020-10-21
20201021T0900|16.82053|0.0|50.0|16.92383|2020-10-21T09:00:00.000+02:00|2020-10-21
20201021T1000|20.37053|0.0|37.0|9.793059|2020-10-21T10:00:00.000+02:00|2020-10-21
20201021T1100|23.160528|0.0|21.0|13.202726|2020-10-21T11:00:00.000+02:00|2020-10-21
20201021T1200|20.930529|0.0|41.0|21.437386|2020-10-21T12:00:00.000+02:00|2020-10-21
20201021T1300|21.580528|0.0|44.0|18.723461|2020-10-21T13:00:00.000+02:00|2020-10-21
20201021T1400|22.89053|0.0|45.0|15.281989|2020-10-21T14:00:00.000+02:00|2020-10-21
20201021T1500|22.63053|0.0|48.0|9.931042|2020-10-21T15:00:00.000+02:00|2020-10-21
20201021T1600|22.39053|0.0|49.0|7.127636|2020-10-21T16:00:00.000+02:00|2020-10-21
20201021T1700|21.65053|0.0|49.0|6.12|2020-10-21T17:00:00.000+02:00|2020-10-21
20201021T1800|19.940529|0.0|44.0|9.028754|2020-10-21T18:00:00.000+02:00|2020-10-21
20201021T1900|17.15053|0.0|43.0|9.47012|2020-10-21T19:00:00.000+02:00|2020-10-21
20201021T2000|16.07053|0.0|49.0|7.5599995|2020-10-21T20:00:00.000+02:00|2020-10-21
20201021T2100|15.590529|0.0|50.0|6.0347|2020-10-21T21:00:00.000+02:00|2020-10-21
20201021T2200|15.200529|0.0|53.0|6.1094027|2020-10-21T22:00:00.000+02:00|2020-10-21
20201021T2300|14.780529|0.0|56.0|8.404285|2020-10-21T23:00:00.000+02:00|2020-10-21
20201022T0000|14.270529|0.0|57.0|8.714677|2020-10-22T00:00:00.000+02:00|2020-10-22
20201022T0100|14.100529|0.0|57.0|7.289445|2020-10-22T01:00:00.000+02:00|2020-10-22
20201022T0200|13.870529|0.0|57.0|8.373386|2020-10-22T02:00:00.000+02:00|2020-10-22
20201022T0300|13.810529|0.0|55.0|9.693296|2020-10-22T03:00:00.000+02:00|2020-10-22
20201022T0400|13.8005295|0.0|54.0|10.948973|2020-10-22T04:00:00.000+02:00|2020-10-22
20201022T0500|12.750529|0.0|58.0|11.770403|2020-10-22T05:00:00.000+02:00|2020-10-22
20201022T0600|11.040529|0.0|67.0|11.726277|2020-10-22T06:00:00.000+02:00|2020-10-22
20201022T0700|11.150529|0.0|71.0|11.177405|2020-10-22T07:00:00.000+02:00|2020-10-22
20201022T0800|12.780529|0.0|73.0|12.758432|2020-10-22T08:00:00.000+02:00|2020-10-22
20201022T0900|16.270529|0.0|58.0|12.387348|2020-10-22T09:00:00.000+02:00|2020-10-22
20201022T1000|17.29053|0.0|50.0|11.753876|2020-10-22T10:00:00.000+02:00|2020-10-22
20201022T1100|18.340528|0.0|48.0|9.885262|2020-10-22T11:00:00.000+02:00|2020-10-22
20201022T1200|18.030529|0.0|55.0|14.48972|2020-10-22T12:00:00.000+02:00|2020-10-22
20201022T1300|19.70053|0.0|48.0|10.00256|2020-10-22T13:00:00.000+02:00|2020-10-22
20201022T1400|20.240528|0.0|55.0|14.917212|2020-10-22T14:00:00.000+02:00|2020-10-22
20201022T1500|18.760529|0.0|59.0|21.434364|2020-10-22T15:00:00.000+02:00|2020-10-22
20201022T1600|17.780529|0.0|64.0|17.373497|2020-10-22T16:00:00.000+02:00|2020-10-22
20201022T1700|17.250528|0.0|64.0|21.252197|2020-10-22T17:00:00.000+02:00|2020-10-22
20201022T1800|16.590528|0.2|68.0|21.120682|2020-10-22T18:00:00.000+02:00|2020-10-22
20201022T1900|16.930529|0.0|62.0|16.179985|2020-10-22T19:00:00.000+02:00|2020-10-22
20201022T2000|16.930529|0.0|62.0|6.519877|2020-10-22T20:00:00.000+02:00|2020-10-22
20201022T2100|16.57053|0.0|65.0|6.6087217|2020-10-22T21:00:00.000+02:00|2020-10-22
20201022T2200|14.890529|0.0|75.0|8.049845|2020-10-22T22:00:00.000+02:00|2020-10-22
20201022T2300|13.720529|0.0|87.0|9.565437|2020-10-22T23:00:00.000+02:00|2020-10-22
20201023T0000|13.330529|0.0|93.0|10.685391|2020-10-23T00:00:00.000+02:00|2020-10-23
20201023T0100|15.170529|0.0|71.0|13.004921|2020-10-23T01:00:00.000+02:00|2020-10-23
20201023T0200|13.720529|1.2|86.0|11.792404|2020-10-23T02:00:00.000+02:00|2020-10-23
20201023T0300|13.190529|2.0|91.0|5.904439|2020-10-23T03:00:00.000+02:00|2020-10-23
20201023T0400|12.990529|1.3|92.0|8.714677|2020-10-23T04:00:00.000+02:00|2020-10-23
20201023T0500|12.780529|2.1|94.0|9.028754|2020-10-23T05:00:00.000+02:00|2020-10-23
20201023T0600|12.510529|2.2|96.0|8.699793|2020-10-23T06:00:00.000+02:00|2020-10-23
20201023T0700|12.540529|0.9|95.0|7.754637|2020-10-23T07:00:00.000+02:00|2020-10-23
20201023T0800|12.990529|1.3|94.0|7.4128532|2020-10-23T08:00:00.000+02:00|2020-10-23
20201023T0900|14.370529|0.5|89.0|11.384198|2020-10-23T09:00:00.000+02:00|2020-10-23
20201023T1000|13.970529|2.2|90.0|12.55879|2020-10-23T10:00:00.000+02:00|2020-10-23
20201023T1100|14.840529|1.2|85.0|10.990322|2020-10-23T11:00:00.000+02:00|2020-10-23
20201023T1200|16.610529|0.2|80.0|13.570615|2020-10-23T12:00:00.000+02:00|2020-10-23
20201023T1300|17.45053|0.0|73.0|13.217443|2020-10-23T13:00:00.000+02:00|2020-10-23
20201023T1400|15.750529|0.0|77.0|23.143827|2020-10-23T14:00:00.000+02:00|2020-10-23
20201023T1500|15.750529|0.0|78.0|24.993439|2020-10-23T15:00:00.000+02:00|2020-10-23
20201023T1600|15.690529|0.0|80.0|13.207634|2020-10-23T16:00:00.000+02:00|2020-10-23
20201023T1700|15.080529|0.0|80.0|9.422101|2020-10-23T17:00:00.000+02:00|2020-10-23
20201023T1800|14.650529|0.1|83.0|8.0899935|2020-10-23T18:00:00.000+02:00|2020-10-23
20201023T1900|13.610529|0.3|84.0|14.869351|2020-10-23T19:00:00.000+02:00|2020-10-23
20201023T2000|13.540529|0.0|84.0|6.151683|2020-10-23T20:00:00.000+02:00|2020-10-23
20201023T2100|13.500529|0.0|83.0|7.9036193|2020-10-23T21:00:00.000+02:00|2020-10-23
20201023T2200|13.400529|0.0|84.0|9.346143|2020-10-23T22:00:00.000+02:00|2020-10-23
20201023T2300|12.930529|0.0|86.0|8.766573|2020-10-23T23:00:00.000+02:00|2020-10-23
20201024T0000|12.540529|0.0|88.0|7.5685663|2020-10-24T00:00:00.000+02:00|2020-10-24
20201024T0100|12.290529|0.0|89.0|10.829959|2020-10-24T01:00:00.000+02:00|2020-10-24
20201024T0200|11.960529|0.0|87.0|13.570615|2020-10-24T02:00:00.000+02:00|2020-10-24
20201024T0300|12.130529|0.0|85.0|13.849476|2020-10-24T03:00:00.000+02:00|2020-10-24
20201024T0400|11.570529|0.0|85.0|12.849528|2020-10-24T04:00:00.000+02:00|2020-10-24
20201024T0500|10.620529|0.0|85.0|10.009036|2020-10-24T05:00:00.000+02:00|2020-10-24
20201024T0600|9.810529|0.0|86.0|8.78872|2020-10-24T06:00:00.000+02:00|2020-10-24
20201024T0700|10.040529|0.0|85.0|6.696387|2020-10-24T07:00:00.000+02:00|2020-10-24
20201024T0800|11.950529|0.0|79.0|9.360001|2020-10-24T08:00:00.000+02:00|2020-10-24
20201024T0900|13.500529|0.0|72.0|12.768586|2020-10-24T09:00:00.000+02:00|2020-10-24
20201024T1000|14.690529|0.0|65.0|14.587776|2020-10-24T10:00:00.000+02:00|2020-10-24
20201024T1100|15.710529|0.0|61.0|14.973576|2020-10-24T11:00:00.000+02:00|2020-10-24
20201024T1200|16.010529|0.0|60.0|14.764389|2020-10-24T12:00:00.000+02:00|2020-10-24
20201024T1300|16.40053|0.0|60.0|11.304229|2020-10-24T13:00:00.000+02:00|2020-10-24
20201024T1400|16.930529|0.0|57.0|10.8955765|2020-10-24T14:00:00.000+02:00|2020-10-24
20201024T1500|16.72053|0.0|55.0|11.525623|2020-10-24T15:00:00.000+02:00|2020-10-24
20201024T1600|15.780529|0.0|60.0|6.4799995|2020-10-24T16:00:00.000+02:00|2020-10-24
20201024T1700|15.210529|0.0|61.0|2.968636|2020-10-24T17:00:00.000+02:00|2020-10-24
20201024T1800|14.230529|0.0|63.0|8.049845|2020-10-24T18:00:00.000+02:00|2020-10-24
20201024T1900|11.400529|0.0|79.0|10.365251|2020-10-24T19:00:00.000+02:00|2020-10-24
20201024T2000|10.770529|0.0|79.0|9.83268|2020-10-24T20:00:00.000+02:00|2020-10-24
20201024T2100|10.510529|0.0|77.0|9.504272|2020-10-24T21:00:00.000+02:00|2020-10-24
20201024T2200|9.510529|0.0|82.0|8.942214|2020-10-24T22:00:00.000+02:00|2020-10-24
20201024T2300|9.020529|0.0|82.0|9.511088|2020-10-24T23:00:00.000+02:00|2020-10-24
20201025T0000|9.220529|0.0|80.0|11.298495|2020-10-25T00:00:00.000+02:00|2020-10-25
20201025T0100|9.390529|0.0|77.0|11.681987|2020-10-25T01:00:00.000+02:00|2020-10-25
20201025T0200|7.9605284|0.0|88.0|11.753876|2020-10-25T02:00:00.000+02:00|2020-10-25
