Time|Temperature|Precipitation|Humidity|Wind|Datetime|Day
19850515T1700|17.095028|0.0|62.0|10.182337|1985-05-15T17:00:00.000+02:00|1985-05-15
19850515T1800|11.965029|0.0|92.0|9.346143|1985-05-15T18:00:00.000+02:00|1985-05-15
19850515T1900|8.905028|0.0|100.0|8.654986|1985-05-15T19:00:00.000+02:00|1985-05-15
19850515T2000|7.5750284|0.0|99.0|8.654986|1985-05-15T20:00:00.000+02:00|1985-05-15
19850515T2100|6.275029|0.0|98.0|8.373386|1985-05-15T21:00:00.000+02:00|1985-05-15
19850515T2200|5.9150286|0.0|97.0|8.217153|1985-05-15T22:00:00.000+02:00|1985-05-15
19850515T2300|5.5850286|0.0|97.0|7.729527|1985-05-15T23:00:00.000+02:00|1985-05-15
19850516T0000|5.305029|0.0|97.0|7.10031|1985-05-16T00:00:00.000+02:00|1985-05-16
19850516T0100|5.265029|0.0|96.0|6.792466|1985-05-16T01:00:00.000+02:00|1985-05-16
19850516T0200|5.2450285|0.0|94.0|6.6087217|1985-05-16T02:00:00.000+02:00|1985-05-16
19850516T0300|5.2850285|0.0|94.0|6.439876|1985-05-16T03:00:00.000+02:00|1985-05-16
19850516T0400|5.2850285|0.0|94.0|6.6087217|1985-05-16T04:00:00.000+02:00|1985-05-16
19850516T0500|6.7550287|0.0|90.0|6.12|1985-05-16T05:00:00.000+02:00|1985-05-16
19850516T0600|9.585029|0.0|82.0|5.154415|1985-05-16T06:00:00.000+02:00|1985-05-16
19850516T0700|11.935029|0.0|76.0|5.3517847|1985-05-16T07:00:00.000+02:00|1985-05-16
19850516T0800|13.545029|0.0|73.0|5.506941|1985-05-16T08:00:00.000+02:00|1985-05-16
19850516T0900|14.615029|0.0|71.0|6.4799995|1985-05-16T09:00:00.000+02:00|1985-05-16
19850516T1000|15.395029|0.0|70.0|7.6367526|1985-05-16T10:00:00.000+02:00|1985-05-16
19850516T1100|16.48503|0.0|66.0|9.178235|1985-05-16T11:00:00.000+02:00|1985-05-16
19850516T1200|17.085028|0.0|64.0|10.661107|1985-05-16T12:00:00.000+02:00|1985-05-16
19850516T1300|16.74503|0.0|66.0|11.659777|1985-05-16T13:00:00.000+02:00|1985-05-16
19850516T1400|16.98503|0.0|67.0|12.620554|1985-05-16T14:00:00.000+02:00|1985-05-16
19850516T1500|16.785028|0.0|69.0|11.5199995|1985-05-16T15:00:00.000+02:00|1985-05-16
19850516T1600|16.365028|0.0|71.0|10.446206|1985-05-16T16:00:00.000+02:00|1985-05-16
19850516T1700|15.625029|0.0|75.0|8.707238|1985-05-16T17:00:00.000+02:00|1985-05-16
19850516T1800|14.235029|0.0|84.0|10.365251|1985-05-16T18:00:00.000+02:00|1985-05-16
19850516T1900|11.125029|0.0|100.0|10.137692|1985-05-16T19:00:00.000+02:00|1985-05-16
19850516T2000|9.255029|0.0|100.0|10.495713|1985-05-16T20:00:00.000+02:00|1985-05-16
19850516T2100|8.845029|0.0|98.0|10.948973|1985-05-16T21:00:00.000+02:00|1985-05-16
19850516T2200|8.105029|0.0|97.0|10.495713|1985-05-16T22:00:00.000+02:00|1985-05-16
19850516T2300|7.4550285|0.0|97.0|10.00256|1985-05-16T23:00:00.000+02:00|1985-05-16
19850517T0000|6.8750286|0.0|97.0|10.1887|1985-05-17T00:00:00.000+02:00|1985-05-17
19850517T0100|6.525029|0.0|96.0|9.693296|1985-05-17T01:00:00.000+02:00|1985-05-17
19850517T0200|6.215029|0.0|96.0|9.693296|1985-05-17T02:00:00.000+02:00|1985-05-17
19850517T0300|5.9150286|0.0|96.0|9.387651|1985-05-17T03:00:00.000+02:00|1985-05-17
19850517T0400|5.6150284|0.0|96.0|9.085988|1985-05-17T04:00:00.000+02:00|1985-05-17
19850517T0500|6.1650286|0.0|94.0|8.891343|1985-05-17T05:00:00.000+02:00|1985-05-17
19850517T0600|9.015029|0.0|83.0|8.699793|1985-05-17T06:00:00.000+02:00|1985-05-17
19850517T0700|12.965029|0.0|72.0|7.628263|1985-05-17T07:00:00.000+02:00|1985-05-17
19850517T0800|17.715029|0.0|62.0|6.725354|1985-05-17T08:00:00.000+02:00|1985-05-17
19850517T0900|21.485027|0.0|55.0|4.510787|1985-05-17T09:00:00.000+02:00|1985-05-17
19850517T1000|23.625029|0.0|49.0|2.8116899|1985-05-17T10:00:00.000+02:00|1985-05-17
19850517T1100|23.745028|0.0|47.0|3.6|1985-05-17T11:00:00.000+02:00|1985-05-17
19850517T1200|22.255028|0.0|48.0|5.5887027|1985-05-17T12:00:00.000+02:00|1985-05-17
19850517T1300|21.625029|0.0|50.0|7.289444|1985-05-17T13:00:00.000+02:00|1985-05-17
19850517T1400|20.795029|0.0|51.0|9.360001|1985-05-17T14:00:00.000+02:00|1985-05-17
19850517T1500|20.335028|0.0|56.0|11.043261|1985-05-17T15:00:00.000+02:00|1985-05-17
19850517T1600|19.655027|0.0|60.0|12.181625|1985-05-17T16:00:00.000+02:00|1985-05-17
19850517T1700|18.805029|0.0|68.0|12.413476|1985-05-17T17:00:00.000+02:00|1985-05-17
19850517T1800|11.165029|0.0|99.0|5.5887027|1985-05-17T18:00:00.000+02:00|1985-05-17
19850517T1900|10.215029|0.0|100.0|5.4833565|1985-05-17T19:00:00.000+02:00|1985-05-17
19850517T2000|9.645029|0.0|99.0|5.634891|1985-05-17T20:00:00.000+02:00|1985-05-17
19850517T2100|9.185029|0.0|100.0|5.904439|1985-05-17T21:00:00.000+02:00|1985-05-17
19850517T2200|8.795029|0.0|99.0|6.3690495|1985-05-17T22:00:00.000+02:00|1985-05-17
19850517T2300|8.505029|0.0|100.0|6.638072|1985-05-17T23:00:00.000+02:00|1985-05-17
19850518T0000|8.305029|0.0|99.0|7.2|1985-05-18T00:00:00.000+02:00|1985-05-18
19850518T0100|8.155028|0.0|99.0|7.491114|1985-05-18T01:00:00.000+02:00|1985-05-18
19850518T0200|8.005029|0.0|100.0|7.2|1985-05-18T02:00:00.000+02:00|1985-05-18
19850518T0300|7.8750286|0.0|100.0|7.2|1985-05-18T03:00:00.000+02:00|1985-05-18
19850518T0400|7.7450285|0.0|100.0|6.9153743|1985-05-18T04:00:00.000+02:00|1985-05-18
19850518T0500|8.865028|0.0|94.0|6.696387|1985-05-18T05:00:00.000+02:00|1985-05-18
19850518T0600|10.525029|0.0|90.0|6.489992|1985-05-18T06:00:00.000+02:00|1985-05-18
19850518T0700|12.4550295|0.0|87.0|5.692099|1985-05-18T07:00:00.000+02:00|1985-05-18
19850518T0800|14.325029|0.0|84.0|5.692099|1985-05-18T08:00:00.000+02:00|1985-05-18
19850518T0900|16.635029|0.0|78.0|4.6938257|1985-05-18T09:00:00.000+02:00|1985-05-18
19850518T1000|17.905027|0.0|75.0|4.510787|1985-05-18T10:00:00.000+02:00|1985-05-18
19850518T1100|18.375029|0.0|74.0|4.510787|1985-05-18T11:00:00.000+02:00|1985-05-18
19850518T1200|17.475029|0.0|77.0|5.154415|1985-05-18T12:00:00.000+02:00|1985-05-18
