Time|Temperature|Precipitation|Humidity|Wind|Datetime|Day
20140326T1800|10.610529|0.0|45.0|10.464797|2014-03-26T18:00:00.000+01:00|2014-03-26
20140326T1900|9.610529|0.0|51.0|9.220499|2014-03-26T19:00:00.000+01:00|2014-03-26
20140326T2000|8.490529|0.0|56.0|7.8954163|2014-03-26T20:00:00.000+01:00|2014-03-26
20140326T2100|7.2205286|0.0|60.0|6.379216|2014-03-26T21:00:00.000+01:00|2014-03-26
20140326T2200|6.4005284|0.0|62.0|6.0347|2014-03-26T22:00:00.000+01:00|2014-03-26
20140326T2300|6.0305285|0.0|62.0|6.6185193|2014-03-26T23:00:00.000+01:00|2014-03-26
20140327T0000|5.7105284|0.0|62.0|5.6920996|2014-03-27T00:00:00.000+01:00|2014-03-27
20140327T0100|5.2805285|0.0|65.0|2.4149535|2014-03-27T01:00:00.000+01:00|2014-03-27
20140327T0200|4.8205285|0.0|67.0|3.6|2014-03-27T02:00:00.000+01:00|2014-03-27
20140327T0300|4.3705287|0.0|68.0|4.8965297|2014-03-27T03:00:00.000+01:00|2014-03-27
20140327T0400|4.0505285|0.0|67.0|3.6179552|2014-03-27T04:00:00.000+01:00|2014-03-27
20140327T0500|3.8705285|0.0|67.0|2.0364676|2014-03-27T05:00:00.000+01:00|2014-03-27
20140327T0600|3.9205287|0.0|68.0|2.4149535|2014-03-27T06:00:00.000+01:00|2014-03-27
20140327T0700|5.1205287|0.0|67.0|4.39436|2014-03-27T07:00:00.000+01:00|2014-03-27
20140327T0800|6.9505286|0.0|59.0|5.8603754|2014-03-27T08:00:00.000+01:00|2014-03-27
20140327T0900|8.710529|0.0|53.0|7.7879906|2014-03-27T09:00:00.000+01:00|2014-03-27
20140327T1000|10.350529|0.0|48.0|8.161764|2014-03-27T10:00:00.000+01:00|2014-03-27
20140327T1100|11.830529|0.0|44.0|9.220499|2014-03-27T11:00:00.000+01:00|2014-03-27
20140327T1200|12.680529|0.0|40.0|6.87779|2014-03-27T12:00:00.000+01:00|2014-03-27
20140327T1300|13.360529|0.0|40.0|9.007196|2014-03-27T13:00:00.000+01:00|2014-03-27
20140327T1400|13.700529|0.0|40.0|9.6932955|2014-03-27T14:00:00.000+01:00|2014-03-27
20140327T1500|14.160529|0.0|40.0|11.27553|2014-03-27T15:00:00.000+01:00|2014-03-27
20140327T1600|14.130529|0.0|42.0|12.181625|2014-03-27T16:00:00.000+01:00|2014-03-27
20140327T1700|13.640529|0.0|46.0|11.592895|2014-03-27T17:00:00.000+01:00|2014-03-27
20140327T1800|12.880529|0.0|50.0|10.086427|2014-03-27T18:00:00.000+01:00|2014-03-27
20140327T1900|11.8005295|0.0|54.0|8.78872|2014-03-27T19:00:00.000+01:00|2014-03-27
20140327T2000|11.0505295|0.0|57.0|7.653705|2014-03-27T20:00:00.000+01:00|2014-03-27
20140327T2100|10.450529|0.0|59.0|5.904439|2014-03-27T21:00:00.000+01:00|2014-03-27
20140327T2200|9.880529|0.0|61.0|3.6|2014-03-27T22:00:00.000+01:00|2014-03-27
20140327T2300|9.670529|0.0|60.0|2.1897945|2014-03-27T23:00:00.000+01:00|2014-03-27
20140328T0000|9.630529|0.0|60.0|1.9386592|2014-03-28T00:00:00.000+01:00|2014-03-28
20140328T0100|9.410529|0.0|60.0|2.5959969|2014-03-28T01:00:00.000+01:00|2014-03-28
20140328T0200|8.580529|0.0|62.0|3.2599385|2014-03-28T02:00:00.000+01:00|2014-03-28
20140328T0300|6.0105286|0.0|70.0|7.5599995|2014-03-28T03:00:00.000+01:00|2014-03-28
20140328T0400|5.040529|0.0|71.0|8.28|2014-03-28T04:00:00.000+01:00|2014-03-28
20140328T0500|5.0305285|0.0|69.0|5.4119864|2014-03-28T05:00:00.000+01:00|2014-03-28
20140328T0600|5.4005284|0.0|67.0|4.198285|2014-03-28T06:00:00.000+01:00|2014-03-28
20140328T0700|6.9105287|0.0|62.0|2.968636|2014-03-28T07:00:00.000+01:00|2014-03-28
20140328T0800|8.530529|0.0|56.0|3.8773184|2014-03-28T08:00:00.000+01:00|2014-03-28
20140328T0900|10.660529|0.0|50.0|2.52|2014-03-28T09:00:00.000+01:00|2014-03-28
20140328T1000|12.690529|0.0|44.0|1.609969|2014-03-28T10:00:00.000+01:00|2014-03-28
20140328T1100|14.480529|0.0|40.0|2.5959969|2014-03-28T11:00:00.000+01:00|2014-03-28
20140328T1200|15.360529|0.0|37.0|4.1046314|2014-03-28T12:00:00.000+01:00|2014-03-28
20140328T1300|16.600529|0.0|34.0|7.342588|2014-03-28T13:00:00.000+01:00|2014-03-28
20140328T1400|17.420528|0.0|31.0|9.726665|2014-03-28T14:00:00.000+01:00|2014-03-28
20140328T1500|17.72053|0.0|31.0|11.304229|2014-03-28T15:00:00.000+01:00|2014-03-28
20140328T1600|17.62053|0.0|31.0|11.874544|2014-03-28T16:00:00.000+01:00|2014-03-28
20140328T1700|17.080528|0.0|34.0|9.6932955|2014-03-28T17:00:00.000+01:00|2014-03-28
20140328T1800|16.07053|0.0|39.0|7.771331|2014-03-28T18:00:00.000+01:00|2014-03-28
20140328T1900|14.940529|0.0|46.0|7.5942073|2014-03-28T19:00:00.000+01:00|2014-03-28
20140328T2000|12.8005295|0.0|55.0|8.049845|2014-03-28T20:00:00.000+01:00|2014-03-28
20140328T2100|11.020529|0.0|61.0|8.39657|2014-03-28T21:00:00.000+01:00|2014-03-28
20140328T2200|9.750529|0.0|65.0|8.287822|2014-03-28T22:00:00.000+01:00|2014-03-28
20140328T2300|8.900529|0.0|67.0|9.085988|2014-03-28T23:00:00.000+01:00|2014-03-28
20140329T0000|8.140529|0.0|70.0|9.387651|2014-03-29T00:00:00.000+01:00|2014-03-29
20140329T0100|7.6505284|0.0|71.0|9.360001|2014-03-29T01:00:00.000+01:00|2014-03-29
20140329T0200|7.0005283|0.0|68.0|10.464797|2014-03-29T02:00:00.000+01:00|2014-03-29
20140329T0300|6.790529|0.0|53.0|11.808878|2014-03-29T03:00:00.000+01:00|2014-03-29
20140329T0400|7.3105288|0.0|47.0|9.686609|2014-03-29T04:00:00.000+01:00|2014-03-29
20140329T0500|6.7705283|0.0|50.0|5.991594|2014-03-29T05:00:00.000+01:00|2014-03-29
20140329T0600|5.9005284|0.0|60.0|2.968636|2014-03-29T06:00:00.000+01:00|2014-03-29
20140329T0700|7.2705283|0.0|58.0|3.7064266|2014-03-29T07:00:00.000+01:00|2014-03-29
20140329T0800|9.870529|0.0|51.0|8.161764|2014-03-29T08:00:00.000+01:00|2014-03-29
20140329T0900|12.100529|0.0|43.0|9.19939|2014-03-29T09:00:00.000+01:00|2014-03-29
20140329T1000|14.390529|0.0|34.0|10.308831|2014-03-29T10:00:00.000+01:00|2014-03-29
20140329T1100|16.280529|0.0|32.0|10.08|2014-03-29T11:00:00.000+01:00|2014-03-29
20140329T1200|17.29053|0.0|35.0|12.620554|2014-03-29T12:00:00.000+01:00|2014-03-29
20140329T1300|18.280529|0.0|32.0|12.964998|2014-03-29T13:00:00.000+01:00|2014-03-29
20140329T1400|18.940529|0.0|30.0|12.979984|2014-03-29T14:00:00.000+01:00|2014-03-29
20140329T1500|19.30053|0.0|30.0|10.799999|2014-03-29T15:00:00.000+01:00|2014-03-29
20140329T1600|19.500528|0.0|33.0|10.8955765|2014-03-29T16:00:00.000+01:00|2014-03-29
20140329T1700|19.20053|0.0|35.0|9.504273|2014-03-29T17:00:00.000+01:00|2014-03-29
20140329T1800|17.57053|0.0|36.0|11.090103|2014-03-29T18:00:00.000+01:00|2014-03-29
20140329T1900|14.900529|0.0|41.0|11.183201|2014-03-29T19:00:00.000+01:00|2014-03-29
20140329T2000|12.900529|0.0|48.0|10.829959|2014-03-29T20:00:00.000+01:00|2014-03-29
