Time|Temperature|Precipitation|Humidity|Wind|Datetime|Day
19881226T0300|4.065029|0.0|97.0|8.373386|1988-12-26T03:00:00.000+01:00|1988-12-26
19881226T0400|3.9150288|0.0|96.0|9.360001|1988-12-26T04:00:00.000+01:00|1988-12-26
19881226T0500|3.835029|0.0|96.0|9.693296|1988-12-26T05:00:00.000+01:00|1988-12-26
19881226T0600|3.8050287|0.0|96.0|9.693296|1988-12-26T06:00:00.000+01:00|1988-12-26
19881226T0700|3.835029|0.0|97.0|9.565437|1988-12-26T07:00:00.000+01:00|1988-12-26
19881226T0800|4.115029|0.0|96.0|9.227524|1988-12-26T08:00:00.000+01:00|1988-12-26
19881226T0900|4.855029|0.0|94.0|8.699793|1988-12-26T09:00:00.000+01:00|1988-12-26
19881226T1000|6.7850285|0.0|87.0|7.5942082|1988-12-26T10:00:00.000+01:00|1988-12-26
19881226T1100|8.715029|0.0|80.0|6.638072|1988-12-26T11:00:00.000+01:00|1988-12-26
19881226T1200|10.015029|0.0|76.0|5.692099|1988-12-26T12:00:00.000+01:00|1988-12-26
19881226T1300|9.905029|0.0|78.0|5.0142193|1988-12-26T13:00:00.000+01:00|1988-12-26
19881226T1400|9.575029|0.0|80.0|4.802999|1988-12-26T14:00:00.000+01:00|1988-12-26
19881226T1500|8.875029|0.0|83.0|4.3349743|1988-12-26T15:00:00.000+01:00|1988-12-26
19881226T1600|8.325028|0.0|86.0|3.6|1988-12-26T16:00:00.000+01:00|1988-12-26
19881226T1700|8.025029|0.0|88.0|2.8799999|1988-12-26T17:00:00.000+01:00|1988-12-26
19881226T1800|5.935029|0.0|95.0|3.096837|1988-12-26T18:00:00.000+01:00|1988-12-26
19881226T1900|5.6150284|0.0|96.0|3.396233|1988-12-26T19:00:00.000+01:00|1988-12-26
19881226T2000|5.315029|0.0|96.0|3.5455887|1988-12-26T20:00:00.000+01:00|1988-12-26
19881226T2100|5.015029|0.0|96.0|3.5455887|1988-12-26T21:00:00.000+01:00|1988-12-26
19881226T2200|4.7550287|0.0|96.0|4.1046314|1988-12-26T22:00:00.000+01:00|1988-12-26
19881226T2300|4.575029|0.0|96.0|5.0911684|1988-12-26T23:00:00.000+01:00|1988-12-26
19881227T0000|4.465029|0.0|96.0|6.4096174|1988-12-27T00:00:00.000+01:00|1988-12-27
19881227T0100|4.345029|0.0|96.0|7.289445|1988-12-27T01:00:00.000+01:00|1988-12-27
19881227T0200|4.265029|0.0|96.0|8.0899935|1988-12-27T02:00:00.000+01:00|1988-12-27
19881227T0300|4.195029|0.0|96.0|7.9932966|1988-12-27T03:00:00.000+01:00|1988-12-27
19881227T0400|4.135029|0.0|97.0|7.386582|1988-12-27T04:00:00.000+01:00|1988-12-27
19881227T0500|4.0350285|0.0|96.0|7.145796|1988-12-27T05:00:00.000+01:00|1988-12-27
19881227T0600|3.9350288|0.0|96.0|7.42159|1988-12-27T06:00:00.000+01:00|1988-12-27
19881227T0700|3.835029|0.0|96.0|8.0899935|1988-12-27T07:00:00.000+01:00|1988-12-27
19881227T0800|3.9250288|0.0|96.0|8.39657|1988-12-27T08:00:00.000+01:00|1988-12-27
19881227T0900|4.265029|0.0|94.0|9.021574|1988-12-27T09:00:00.000+01:00|1988-12-27
