Time|Temperature|Precipitation|Humidity|Wind|Datetime|Day
19981030T2300|6.265029|0.0|94.0|15.876775|1998-10-30T23:00:00.000+01:00|1998-10-30
19981031T0000|6.055029|0.0|95.0|14.145756|1998-10-31T00:00:00.000+01:00|1998-10-31
19981031T0100|5.9950285|0.0|96.0|13.527572|1998-10-31T01:00:00.000+01:00|1998-10-31
19981031T0200|5.985029|0.0|96.0|13.281023|1998-10-31T02:00:00.000+01:00|1998-10-31
19981031T0300|6.0350285|0.0|96.0|13.324863|1998-10-31T03:00:00.000+01:00|1998-10-31
19981031T0400|6.185029|0.0|97.0|13.246826|1998-10-31T04:00:00.000+01:00|1998-10-31
19981031T0500|6.3650284|0.0|97.0|12.984975|1998-10-31T05:00:00.000+01:00|1998-10-31
19981031T0600|6.5850286|0.0|97.0|13.551501|1998-10-31T06:00:00.000+01:00|1998-10-31
19981031T0700|7.2550287|0.0|94.0|15.124284|1998-10-31T07:00:00.000+01:00|1998-10-31
19981031T0800|8.195029|0.0|93.0|17.339897|1998-10-31T08:00:00.000+01:00|1998-10-31
19981031T0900|9.175029|0.5|91.0|20.371038|1998-10-31T09:00:00.000+01:00|1998-10-31
19981031T1000|10.025029|0.8|88.0|24.985659|1998-10-31T10:00:00.000+01:00|1998-10-31
19981031T1100|10.275029|0.7|88.0|28.757215|1998-10-31T11:00:00.000+01:00|1998-10-31
19981031T1200|10.165029|0.9|90.0|32.783726|1998-10-31T12:00:00.000+01:00|1998-10-31
19981031T1300|10.065029|0.6|90.0|36.17955|1998-10-31T13:00:00.000+01:00|1998-10-31
19981031T1400|9.735029|0.5|89.0|38.65602|1998-10-31T14:00:00.000+01:00|1998-10-31
19981031T1500|9.305029|0.3|91.0|37.66433|1998-10-31T15:00:00.000+01:00|1998-10-31
19981031T1600|8.7450285|0.2|96.0|34.94968|1998-10-31T16:00:00.000+01:00|1998-10-31
19981031T1700|8.565029|0.1|97.0|33.88019|1998-10-31T17:00:00.000+01:00|1998-10-31
19981031T1800|7.6950293|0.3|98.0|22.7057|1998-10-31T18:00:00.000+01:00|1998-10-31
19981031T1900|7.9150286|0.3|98.0|25.045238|1998-10-31T19:00:00.000+01:00|1998-10-31
