Day|MaxT|MinT|AvgT|MaxWind|AvgWind|MaxRain|MinRain|AvgRain|MaxHU|MinHU|AvgHU
1990-04-19|9.905029|2.3850288|6.2637788852055865|19.353138|10.691435873508453|0.0|0.0|0.0|100.0|49.0|74.125
1990-04-20|13.585029|2.9150288|9.765862246354422|20.991426|7.24970214938124|0.0|0.0|0.0|100.0|45.0|71.41666666666667
1990-04-21|12.835029|5.6150284|9.15877890586853|21.068459|8.5950608253479|0.1|0.0|0.012500000186264515|100.0|64.0|84.04166666666667
1990-04-22|16.335028|4.4850287|10.827945550282797|7.42159|4.624705349405606|1.4|0.0|0.22916666697710752|100.0|54.0|79.625
1990-04-23|11.995029|8.605029|9.994612256685892|21.485697|12.868546764055887|1.3|0.0|0.629166662072142|100.0|79.0|91.29166666666667
1990-04-24|13.965029|7.7550287|9.982945561408997|16.645864|11.411097168922424|0.7|0.0|0.1500000013038516|100.0|68.0|87.875
1990-04-25|15.005029|8.285028|11.34669558207194|14.934577|8.711398502190908|0.1|0.0|0.004166666728754838|100.0|62.0|78.20833333333333
1990-04-26|15.695029|8.255029|11.061279058456421|17.057314|9.652623196442923|0.4|0.0|0.04583333432674408|100.0|57.0|82.20833333333333
1990-04-27|16.525028|7.4450293|11.757112304369608|28.521906|17.2528538107872|0.1|0.0|0.008333333457509676|100.0|51.0|81.66666666666667
1990-04-28|14.425029|5.095029|9.757112264633179|19.09358|12.008569300174713|0.0|0.0|0.0|100.0|50.0|82.45833333333333
1990-04-29|18.355028|3.305029|10.380445410807928|35.9946|20.32487157980601|0.0|0.0|0.0|100.0|44.0|75.83333333333333
1990-04-30|20.655027|3.2550287|12.417111794153849|35.50155|16.455483476320904|0.0|0.0|0.0|98.0|40.0|75.29166666666667
1990-05-01|22.465029|9.235029|15.420861879984537|28.079998|16.032562454541523|0.0|0.0|0.0|97.0|51.0|77.79166666666667
1990-05-02|23.025028|7.225029|15.770028670628866|24.288662|14.547252257664999|0.0|0.0|0.0|97.0|54.0|76.83333333333333
1990-05-03|21.965029|8.325028|14.877945303916931|26.220753|15.636621793111166|0.0|0.0|0.0|100.0|54.0|75.54166666666667
1990-05-04|22.595028|5.6150284|13.223361849784851|19.770523|9.940824230511984|0.0|0.0|0.0|100.0|50.0|78.04166666666667
1990-05-05|20.985027|5.5850286|13.3491952419281|9.904906|8.29212655623754|0.0|0.0|0.0|96.0|59.0|79.45833333333333
1990-05-06|22.245028|5.0050287|15.13627847035726|7.8954163|5.338813314835231|0.1|0.0|0.004166666728754838|96.0|47.0|72.16666666666667
1990-05-07|19.275028|10.025029|14.858362078666687|7.208994|5.9988152384758|1.1|0.0|0.19166667138536772|100.0|68.0|81.375
1990-05-08|19.635029|8.785028|15.47544531027476|7.5685663|5.659072478612264|0.2|0.0|0.02500000037252903|100.0|57.0|74.70833333333333
1990-05-09|18.085028|8.985029|14.686278740564982|8.905908|6.847783267498016|0.9|0.0|0.16250000211099783|94.0|66.0|81.20833333333333
1990-05-10|20.835028|5.645029|14.810028513272604|8.404285|6.776846905549367|0.2|0.0|0.037500000558793545|98.0|52.0|74.04166666666667
1990-05-11|15.085029|10.735029|13.385029117266336|10.948973|7.064491935074329|2.5|0.0|0.5583333425844709|96.0|76.0|86.41666666666667
1990-05-12|19.005028|7.135029|13.260028640429178|12.55879|7.321501513322194|0.0|0.0|0.0|100.0|53.0|78.58333333333333
1990-05-13|21.415028|5.605029|14.277945200602213|7.8954163|5.704844305912654|0.2|0.0|0.029166667101283867|98.0|53.0|79.45833333333333
1990-05-14|19.175028|12.345029|15.47627862294515|6.696387|3.4259124596913657|0.4|0.0|0.054166667784253754|98.0|64.0|84.58333333333333
1990-05-15|20.435028|11.075029|16.234611868858337|16.62249|9.831567774216333|0.2|0.0|0.05000000074505806|96.0|61.0|79.20833333333333
1990-05-16|22.575027|9.385029|16.972528497378033|8.225035|6.27005660533905|0.0|0.0|0.0|98.0|52.0|74.79166666666667
1990-05-17|23.725029|10.075029|17.461278597513836|6.638072|4.942326804002126|0.0|0.0|0.0|100.0|50.0|74.58333333333333
1990-05-18|19.915028|11.085029|16.205028573671978|7.8625183|4.944264501333237|0.2|0.0|0.020833333643774193|99.0|63.0|80.04166666666667
1990-05-19|20.835028|8.925029|15.69669528802236|6.87779|4.935326278209686|0.3|0.0|0.02083333395421505|97.0|60.0|78.70833333333333
1990-05-20|23.135029|9.255029|16.959611813227337|8.647496|4.546574120720227|0.2|0.0|0.012500000186264515|100.0|53.0|76.58333333333333
1990-05-21|18.035028|12.775029|15.871278643608093|8.049845|4.9068728884061175|1.2|0.0|0.375000006519258|100.0|75.0|88.41666666666667
1990-05-22|21.495028|10.095029|17.064194917678833|7.42159|5.268535683552424|0.0|0.0|0.0|100.0|54.0|73.16666666666667
1990-05-23|22.145027|15.125029|18.72711153825124|5.4119864|3.2310569609204927|0.5|0.0|0.03333333351959785|92.0|55.0|72.41666666666667
1990-05-24|17.39503|14.755029|16.18794544537862|11.570515|7.028535932302475|2.1|0.0|0.8250000011175871|98.0|87.0|92.75
1990-05-25|16.555029|11.335029|14.323778867721558|17.388409|13.464800755182901|0.3|0.0|0.016666667225460213|98.0|61.0|75.29166666666667
1990-05-26|16.445028|6.895029|12.132945656776428|20.140705|12.900706132253012|0.1|0.0|0.020833333643774193|96.0|59.0|79.04166666666667
1990-05-27|17.855028|5.1650286|11.497945388158163|22.226902|11.540973246097565|0.0|0.0|0.0|100.0|52.0|74.95833333333333
1990-05-28|17.585028|2.2750287|11.06794544061025|13.797912|7.830412611365318|0.0|0.0|0.0|100.0|45.0|68.79166666666667
1990-05-29|17.07503|4.555029|11.00544559955597|12.959999|8.143008589744568|0.0|0.0|0.0|100.0|47.0|69.41666666666667
1990-05-30|18.265028|1.1950288|12.072112013896307|11.212135|6.694863458474477|0.0|0.0|0.0|98.0|35.0|57.625
1990-05-31|21.285028|3.9650288|14.82252844174703|7.145796|4.773323684930801|0.0|0.0|0.0|95.0|38.0|60.5
1990-06-01|24.725029|6.935029|17.861695170402527|9.339208|6.620859980583191|0.0|0.0|0.0|97.0|46.0|66.29166666666667
1990-06-02|17.125029|12.335029|14.857528805732727|25.984917|15.107749780019125|2.4|0.0|0.3875000026697914|94.0|66.0|81.625
1990-06-03|19.305029|12.155029|15.613361994425455|20.696085|11.654820760091146|0.0|0.0|0.0|85.0|56.0|67.75
1990-06-04|16.125029|11.545029|13.823779066403707|21.841648|12.610892981290817|1.7|0.0|0.583333340783914|98.0|56.0|81.66666666666667
1990-06-05|18.945028|9.595029|14.91252863407135|7.92|4.833398203055064|0.7|0.0|0.14583333705862364|98.0|57.0|73.25
1990-06-06|16.915028|12.095029|14.348362247149149|11.592894|8.943466504414877|0.5|0.0|0.10000000180055697|98.0|64.0|81.66666666666667
1990-06-07|16.435028|11.735029|14.055445631345114|16.800856|13.236328959465027|0.5|0.0|0.07500000080714624|97.0|81.0|88.04166666666667
1990-06-08|14.555029|10.235029|12.538779020309448|25.6233|15.954923311869303|3.0|0.0|0.5541666724408666|98.0|69.0|87.58333333333333
1990-06-09|13.095029|9.605029|11.1916956504186|28.241077|19.32623298962911|0.8|0.0|0.0916666683430473|95.0|60.0|80.70833333333333
1990-06-10|14.485029|8.205029|11.070862332979837|25.241108|15.158123135566711|0.7|0.0|0.16666666915019354|100.0|74.0|88.16666666666667
1990-06-11|23.895027|8.795029|15.66252851486206|19.242327|8.489250222841898|0.0|0.0|0.0|100.0|45.0|73.04166666666667
1990-06-12|21.665028|10.055029|15.083361983299255|11.525623|5.305734907587369|1.6|0.0|0.37916666983316344|100.0|62.0|84.08333333333333
1990-06-13|16.23503|10.775029|13.610862294832865|8.707238|6.652194768190384|0.9|0.0|0.4041666705161333|100.0|69.0|89.16666666666667
1990-06-14|18.755028|9.855029|14.480862100919088|10.587917|5.589989562829335|0.0|0.0|0.0|100.0|63.0|80.625
1990-06-15|18.375029|10.525029|14.514195402463278|6.489992|3.207319633414348|0.0|0.0|0.0|100.0|59.0|77.75
1990-06-16|19.625029|8.385029|14.678361932436625|8.311245|4.252945680171251|0.0|0.0|0.0|100.0|55.0|76.29166666666667
1990-06-17|23.845028|6.975029|16.360445261001587|7.653705|5.61910351117452|0.0|0.0|0.0|97.0|46.0|70.29166666666667
1990-06-18|19.825027|10.915029|16.326278408368427|10.948973|8.187901854515076|0.6|0.0|0.09583333600312471|93.0|61.0|78.54166666666667
1990-06-19|27.075027|8.145029|19.42169491449992|10.829959|7.698832859595616|1.0|0.0|0.1458333327124516|98.0|50.0|74.0
1990-06-20|20.315027|14.485029|17.490861852963764|9.693296|6.424234519402186|3.3|0.0|1.0249999935428302|98.0|86.0|92.25
1990-06-21|21.725029|13.4550295|17.54086196422577|17.654688|11.892286578814188|0.0|0.0|0.0|98.0|48.0|71.16666666666667
1990-06-22|19.155027|12.545029|16.1337788105011|32.2034|21.982749064763386|1.1|0.0|0.15833333631356558|89.0|56.0|75.75
1990-06-23|19.525028|11.425029|15.493778626124064|35.11061|21.289466818173725|0.0|0.0|0.0|100.0|44.0|69.0
1990-06-24|24.325027|11.095029|17.841695189476013|10.495713|6.691663920879364|0.0|0.0|0.0|100.0|48.0|78.25
