Day|MaxT|MinT|AvgT|MaxWind|AvgWind|MaxRain|MinRain|AvgRain|MaxHU|MinHU|AvgHU
1996-11-14|7.385029|4.055029|5.463778853416443|28.449112|17.133517503738403|0.3|0.0|0.07500000204890966|97.0|81.0|87.58333333333333
1996-11-15|6.8650284|2.8350286|4.984612047672272|19.61587|13.2256620824337|0.0|0.0|0.0|97.0|73.0|84.79166666666667
1996-11-16|12.765029|2.9050288|6.586695631345113|6.638072|3.6206769980490208|0.0|0.0|0.0|100.0|59.0|84.79166666666667
1996-11-17|13.035029|2.2750287|6.9346122443675995|6.9247384|5.362063854932785|0.0|0.0|0.0|96.0|60.0|83.16666666666667
1996-11-18|6.215029|1.2250288|3.7700287799040475|31.731092|16.59893222649892|0.9|0.0|0.3833333325261871|98.0|86.0|93.20833333333333
1996-11-19|4.965029|1.2550287|2.205862134695053|30.05515|16.745230158170063|2.7|0.0|0.44583333128442365|98.0|88.0|93.5
1996-11-20|6.965029|2.0050287|4.507945458094279|73.3411|47.37792658805847|1.5|0.1|0.42500000602255267|97.0|78.0|89.58333333333333
1996-11-21|3.4550288|0.27502882|1.948362114528815|45.391415|31.499217987060547|0.3|0.0|0.03750000117967526|100.0|78.0|90.125
1996-11-22|5.595029|-1.1249712|1.5871121386686962|7.42159|4.162913302580516|0.0|0.0|0.0|98.0|66.0|82.66666666666667
1996-11-23|6.275029|-0.26497126|2.179195428888003|30.190672|16.663966457049053|0.5|0.0|0.1208333345130086|95.0|52.0|83.0
1996-11-24|2.285029|-0.6949713|0.8812787905335426|17.298738|13.940253059069315|0.3|0.0|0.0416666679084301|95.0|74.0|86.45833333333333
1996-11-25|5.6250286|0.13502884|3.1191954935590425|31.616526|18.63489023844401|0.9|0.0|0.22916666883975267|100.0|80.0|92.95833333333333
1996-11-26|5.6550283|3.4050288|4.491278797388077|28.808998|18.907353202501934|0.4|0.1|0.24166667244086662|97.0|84.0|93.0
1996-11-27|4.7350287|1.6150289|2.323778803149859|17.294992|10.265817900498709|1.2|0.0|0.2458333382382989|96.0|72.0|88.5
1996-11-28|1.7150288|0.22502875|1.0137787982821465|14.021525|11.748537023862204|0.6|0.0|0.1500000028560559|97.0|84.0|91.83333333333333
1996-11-29|2.2050288|-2.764971|0.47877879192431766|36.77114|24.019672234853108|1.8|0.0|0.4625000050291419|100.0|74.0|92.16666666666667
1996-11-30|4.9850287|2.4450288|3.694612135489782|32.809414|19.375619292259216|2.2|0.0|0.6041666691501936|100.0|85.0|95.83333333333333
1996-12-01|4.5850286|1.7150288|2.9671121686697006|21.897945|13.670756777127584|0.3|0.0|0.033333334140479565|99.0|68.0|87.04166666666667
1996-12-02|5.135029|2.4250288|4.001695493857066|44.805176|32.93387150764465|1.3|0.0|0.2583333340783914|98.0|87.0|93.5
1996-12-03|8.275029|2.4150288|5.2429454525311785|23.068108|16.936372836430866|0.2|0.0|0.020833333643774193|100.0|72.0|90.33333333333333
1996-12-04|9.925029|-0.8149712|4.0450288106997805|15.629971|11.439557512601217|0.0|0.0|0.0|99.0|56.0|86.0
1996-12-05|10.545029|2.2650287|5.7187788387139635|10.086427|6.904038031895955|0.0|0.0|0.0|100.0|56.0|80.5
1996-12-06|11.425029|1.1350288|5.89794547855854|7.7043357|5.521497925122579|0.0|0.0|0.0|98.0|60.0|82.91666666666667
1996-12-07|9.065029|1.9950287|5.272112160921097|8.942214|5.653412938117981|0.0|0.0|0.0|100.0|69.0|89.54166666666667
1996-12-08|6.9150286|0.9850288|3.2891954705119133|7.42159|5.803045352300008|0.0|0.0|0.0|99.0|70.0|89.29166666666667
1996-12-09|7.565029|-0.14497125|3.7254455188910165|5.692099|4.621176729599635|0.0|0.0|0.0|96.0|67.0|86.29166666666667
1996-12-10|10.615029|3.285029|5.681695491075516|5.7599998|3.2636375203728676|0.0|0.0|0.0|100.0|68.0|89.20833333333333
1996-12-11|9.745029|2.3950288|5.00377877553304|9.220499|5.992975999911626|0.0|0.0|0.0|100.0|74.0|89.45833333333333
1996-12-12|9.945029|0.96502876|5.330028762420018|10.144082|8.320974290370941|0.6|0.0|0.054166668405135475|99.0|71.0|88.5
1996-12-13|6.6950293|3.305029|5.463778863350551|12.181624|7.8617394293348|2.7|0.0|0.4958333366860946|100.0|92.0|97.29166666666667
