Day|MaxT|MinT|AvgT|MaxWind|AvgWind|MaxRain|MinRain|AvgRain|MaxHU|MinHU|AvgHU
2003-12-29|4.065029|-0.4349712|1.3566954756776493|29.01743|12.007060994704565|0.0|0.0|0.0|95.0|70.0|85.41666666666667
2003-12-30|4.105029|0.37502885|2.0154454757769904|14.182355|10.562638958295187|0.4|0.0|0.08333333488553762|97.0|80.0|91.58333333333333
2003-12-31|2.555029|0.21502876|1.3758621290326118|17.174677|14.53549067179362|0.2|0.0|0.02500000037252903|97.0|80.0|91.16666666666667
2004-01-01|3.575029|-1.0749712|1.0158621494968731|9.983106|3.9907943308353424|0.3|0.0|0.050000001676380634|97.0|68.0|88.33333333333333
2004-01-02|2.8750288|-1.5349712|0.8925287947058678|18.79255|10.250109126170477|0.2|0.0|0.07083333438883226|96.0|80.0|90.33333333333333
2004-01-03|-0.5649712|-3.974971|-2.3383045494556427|13.684735|9.424992601076761|0.0|0.0|0.0|95.0|67.0|84.41666666666667
2004-01-04|0.22502875|-4.5049715|-2.421221216519674|15.281989|12.104907751083374|0.0|0.0|0.0|93.0|62.0|82.875
2004-01-05|5.475029|-2.2749712|1.4525288194417953|15.408671|10.569228758414587|0.0|0.0|0.0|94.0|68.0|82.04166666666667
2004-01-06|7.605029|-0.4349712|3.686695419251919|11.183201|7.56740266084671|0.0|0.0|0.0|100.0|61.0|81.41666666666667
2004-01-07|9.445029|3.4250288|5.145028829574585|10.315115|6.474449207385381|0.3|0.0|0.054166668405135475|100.0|70.0|89.70833333333333
2004-01-08|9.935029|1.7050288|5.575862169265747|18.448023|11.132790267467499|1.6|0.0|0.13333333500971398|100.0|57.0|87.54166666666667
2004-01-09|7.9450293|5.055029|6.31461222966512|50.90405|30.48400354385376|1.3|0.0|0.3500000045945247|100.0|85.0|95.0
2004-01-10|7.935029|3.5950289|5.205445468425751|35.377213|20.95051916440328|0.4|0.0|0.05000000074505806|100.0|78.0|93.08333333333333
2004-01-11|9.925029|3.2950287|6.674612144629161|42.353195|24.117047389348347|1.6|0.0|0.3041666653007269|100.0|88.0|96.83333333333333
2004-01-12|8.395029|4.7850285|7.352945486704509|70.67103|42.60031739870707|2.1|0.0|0.5416666626309355|100.0|86.0|93.91666666666667
2004-01-13|10.345029|4.7350287|7.764612197875977|38.08861|31.583414157231648|2.1|0.0|0.7041666557391485|100.0|95.0|98.54166666666667
2004-01-14|9.675029|3.6650288|7.101278851429622|63.44687|34.139599561691284|1.6|0.0|0.4208333396042387|100.0|70.0|91.70833333333333
2004-01-15|4.385029|-0.34497118|2.330445478359858|67.680954|41.425771633783974|0.3|0.0|0.04166666759798924|99.0|76.0|89.45833333333333
2004-01-16|5.2450285|2.3750288|3.8562787671883902|55.005833|31.318835337956745|0.8|0.0|0.3000000050912301|96.0|79.0|89.33333333333333
2004-01-17|6.555029|1.8550287|4.155028795202573|29.957972|16.172516147295635|1.4|0.0|0.3916666690881054|98.0|80.0|93.41666666666667
2004-01-18|4.695029|-1.8049712|2.4879454523324966|43.58974|22.520024438699085|0.8|0.0|0.15000000161429247|99.0|77.0|92.04166666666667
2004-01-19|1.2550287|-1.8649712|-0.19663787136475244|28.165257|15.456535135706266|0.6|0.0|0.15833333631356558|95.0|72.0|90.83333333333333
2004-01-20|5.605029|0.6850288|2.8779454653461776|27.959743|14.97361421585083|1.9|0.0|0.6749999982615312|100.0|91.0|97.29166666666667
2004-01-21|4.425029|0.7950288|2.3687788024544716|11.090103|6.6268471876780195|0.0|0.0|0.0|95.0|61.0|82.91666666666667
2004-01-22|6.235029|0.7450288|2.226695475478967|9.021574|4.063467984398206|0.0|0.0|0.0|92.0|56.0|76.33333333333333
2004-01-23|5.095029|-0.36497116|2.2241955076654754|8.473393|5.184860010941823|0.0|0.0|0.0|87.0|49.0|72.08333333333333
2004-01-24|7.8650284|-1.0549712|3.148778811097145|20.523155|10.864437321821848|0.6|0.0|0.12083333544433117|96.0|51.0|81.04166666666667
2004-01-25|3.1450288|1.3850288|2.3762787679831185|20.275383|10.227241098880768|0.9|0.0|0.25000000186264515|96.0|90.0|94.08333333333333
2004-01-26|1.8150288|-0.75497127|0.5212787960966428|13.276144|9.736344953378042|1.4|0.0|0.24166666995733976|98.0|72.0|92.54166666666667
2004-01-27|2.035029|0.07502878|0.7404454772671064|42.785507|24.272569338480633|1.2|0.0|0.4208333423982064|98.0|82.0|93.58333333333333
2004-01-28|1.5750288|-0.61497116|0.5141954571008682|44.16277|28.618527094523113|0.5|0.0|0.16250000335276127|97.0|80.0|90.91666666666667
2004-01-29|0.6950288|-6.404971|-1.5995545387268066|47.657528|35.79023885726929|1.9|0.0|0.40000000037252903|96.0|88.0|92.16666666666667
