Day|MaxT|MinT|AvgT|MaxWind|AvgWind|MaxRain|MinRain|AvgRain|MaxHU|MinHU|AvgHU
1986-04-13|9.595029|-1.1449711|3.499195488790671|12.0694|5.697219694654147|0.0|0.0|0.0|91.0|32.0|61.25
1986-04-14|11.695029|-2.1249712|5.547112266222636|21.533897|15.789875586827597|0.0|0.0|0.0|94.0|47.0|69.54166666666667
1986-04-15|15.885029|-0.35497117|9.319612262149652|12.229406|9.096990595261255|0.7|0.0|0.03333333289871613|100.0|35.0|65.20833333333333
1986-04-16|11.405029|7.2050285|9.052528818448385|14.799459|9.5677563448747|1.4|0.0|0.47083333879709244|100.0|72.0|86.16666666666667
1986-04-17|9.305029|6.2850285|7.368778705596924|14.654254|8.725470900535583|2.3|0.0|0.6874999962747097|100.0|86.0|93.625
1986-04-18|9.225029|0.14502883|6.290862157940865|30.385365|16.099718411763508|0.2|0.0|0.05000000074505806|100.0|50.0|80.75
1986-04-19|7.7050285|2.4850287|5.085445463657379|22.42427|16.399781862894695|0.4|0.0|0.08750000223517418|100.0|63.0|82.375
1986-04-20|8.775029|3.1450288|5.434612145026525|30.145567|21.804892142613728|0.7|0.0|0.3875000063950817|99.0|80.0|91.125
1986-04-21|16.705029|4.065029|10.512112180391947|37.731365|20.50839618841807|2.0|0.0|0.3458333356926839|100.0|56.0|85.33333333333333
1986-04-22|11.905029|3.3650289|8.15711224079132|16.199999|7.89404355486234|1.9|0.0|0.9166666675979892|100.0|90.0|95.08333333333333
1986-04-23|16.64503|2.0850286|9.4737788438797|16.946787|10.34561175107956|2.4|0.0|0.32083333532015484|100.0|54.0|82.125
1986-04-24|15.325029|7.8250284|10.715862274169922|9.107359|6.128931701183319|2.3|0.0|0.8791666642452279|100.0|67.0|90.70833333333333
1986-04-25|15.835029|8.205029|12.220445593198141|31.92654|13.490018606185913|0.8|0.0|0.1916666685914|100.0|67.0|87.41666666666667
1986-04-26|21.465029|8.785028|13.717945416768393|11.792404|7.513380318880081|0.8|0.0|0.10833333618938923|100.0|54.0|85.58333333333333
1986-04-27|18.045029|7.345029|11.72211209932963|19.45333|7.348887383937836|0.2|0.0|0.033333333830038704|100.0|54.0|80.625
1986-04-28|12.155029|8.025029|10.185862263043722|16.520823|9.968738675117493|1.7|0.0|0.15416667020569244|100.0|58.0|80.83333333333333
1986-04-29|13.465029|9.665029|11.47044563293457|10.464798|6.716591477394104|2.6|0.0|0.7583333356305957|100.0|93.0|97.41666666666667
1986-04-30|15.375029|6.895029|11.550862312316895|21.603|12.99426825841268|1.4|0.0|0.3333333320915699|100.0|89.0|97.625
1986-05-01|19.355028|6.935029|12.509611964225769|33.1376|16.44190490245819|0.0|0.0|0.0|100.0|71.0|92.375
1986-05-02|30.095028|8.615028|15.308362086613974|9.793059|6.673552066087723|0.4|0.0|0.04583333432674408|100.0|46.0|86.125
1986-05-03|25.565027|6.305029|13.970445354779562|9.793059|7.850738783677419|0.2|0.0|0.037500000558793545|100.0|55.0|85.75
1986-05-04|17.195028|6.6250286|12.455445448557535|20.991426|9.27702138821284|1.5|0.0|0.17500000322858492|100.0|66.0|87.33333333333333
1986-05-05|23.985027|5.2550287|13.761278549830118|9.021574|6.487808831036091|0.1|0.0|0.004166666728754838|100.0|49.0|80.125
1986-05-06|18.885029|5.1250286|12.106695294380188|19.164719|10.667835970719656|0.0|0.0|0.0|100.0|63.0|83.75
1986-05-07|20.925028|4.0850286|11.732528626918793|11.885453|7.397245943546295|1.1|0.0|0.13333333656191826|100.0|57.0|85.5
1986-05-08|16.025028|3.6850288|10.23086217045784|16.29174|11.286743183930716|0.0|0.0|0.0|100.0|47.0|78.5
1986-05-09|16.115028|3.4550288|10.252112289269766|12.413477|9.855184237162272|0.1|0.0|0.004166666728754838|100.0|58.0|81.33333333333333
1986-05-10|20.295029|5.5050287|13.163361748059591|13.513193|11.636109670003256|0.0|0.0|0.0|100.0|53.0|79.20833333333333
1986-05-11|20.435028|7.1550283|14.167945265769958|25.12016|14.863111237684885|0.0|0.0|0.0|99.0|59.0|83.04166666666667
1986-05-12|22.505028|8.795029|14.916695237159729|11.457958|9.399155577023825|0.0|0.0|0.0|98.0|57.0|82.29166666666667
