Day|MaxT|MinT|AvgT|MaxWind|AvgWind|MaxRain|MinRain|AvgRain|MaxHU|MinHU|AvgHU
2010-01-06|1.1705287|-4.1294713|-1.9648880818858743|22.206486|9.391582482804855|0.1|0.0|0.008333333457509676|95.0|57.0|81.91666666666667
2010-01-07|4.2505283|-2.7694714|-0.011554721975699067|15.94601|10.454686085383097|0.0|0.0|0.0|100.0|47.0|81.79166666666667
2010-01-08|2.9105287|-2.3694715|-0.4536380333205064|33.371437|20.616472502549488|1.3|0.0|0.21666666741172472|97.0|69.0|84.5
2010-01-09|-0.059471346|-3.2694714|-1.7365547359610598|28.08923|18.40798310438792|1.6|0.0|0.2083333320915699|96.0|65.0|82.41666666666667
2010-01-10|-1.2994714|-4.8694715|-3.3857214550177255|23.933907|12.879355907440186|0.2|0.0|0.012500000186264515|95.0|72.0|86.79166666666667
2010-01-11|-1.6194713|-7.7394714|-3.960721413294474|8.714677|5.609810958305995|0.0|0.0|0.0|93.0|74.0|87.33333333333333
2010-01-12|1.3705287|-4.7794714|-2.036554748813311|23.051247|13.039562806487083|0.0|0.0|0.0|95.0|71.0|86.83333333333333
2010-01-13|4.290529|-1.2494713|1.7609452685962121|25.759504|13.460149536530176|0.4|0.0|0.10000000304232042|97.0|84.0|90.95833333333333
2010-01-14|4.6605287|-0.6794713|1.363861965869243|17.22742|10.020448187987009|0.0|0.0|0.0|100.0|79.0|89.125
2010-01-15|5.4905286|-1.1594714|1.6934452827554196|10.464797|4.8603786416351795|0.0|0.0|0.0|99.0|66.0|84.33333333333333
2010-01-16|6.9805284|-2.5894713|2.965111901052296|32.32992|16.487710118293762|1.4|0.0|0.10833333184321721|96.0|64.0|78.5
2010-01-17|7.5805287|3.2905285|6.084695219993591|38.344646|24.7895321448644|0.2|0.0|0.029166667101283867|85.0|73.0|79.20833333333333
2010-01-18|6.3405285|3.6105285|4.639695207277934|10.966713|4.275301620364189|0.0|0.0|0.0|94.0|80.0|86.70833333333333
2010-01-19|5.5005283|-1.3594713|1.7326119414841135|10.495713|6.718511775135994|0.0|0.0|0.0|96.0|73.0|90.08333333333333
2010-01-20|6.4105287|-3.2694714|2.0859452399114766|17.551615|9.022392044464747|0.6|0.0|0.04583333463718494|92.0|65.0|81.83333333333333
2010-01-21|6.3205285|0.60052866|4.0446952159206075|16.981165|9.621896654367447|0.0|0.0|0.0|96.0|77.0|86.0
2010-01-22|5.8605285|-0.4994713|2.1526119460662207|12.57426|6.880286345879237|0.0|0.0|0.0|97.0|75.0|88.375
2010-01-23|6.4005284|-2.7094715|1.0509452720483143|23.03156|10.967766384283701|0.0|0.0|0.0|96.0|63.0|84.25
2010-01-24|7.2505283|-0.42947134|3.522195212698231|8.891343|4.986656943957011|0.1|0.0|0.004166666728754838|97.0|71.0|87.08333333333333
2010-01-25|4.7005286|-0.40947133|2.335528591337303|20.570463|11.70039760073026|0.3|0.0|0.06666666828095913|96.0|81.0|88.75
2010-01-26|2.0405285|-2.8294713|-0.5040546857441465|26.89419|19.72641251484553|0.6|0.0|0.0625000015522043|96.0|67.0|83.95833333333333
2010-01-27|1.0805286|-5.1494713|-1.653221382604291|28.623962|12.321699579556784|0.0|0.0|0.0|90.0|63.0|74.54166666666667
2010-01-28|1.6105287|-1.9594713|0.19636200135573745|49.044632|36.62202016512553|0.5|0.0|0.02916666679084301|90.0|54.0|74.625
2010-01-29|4.5805287|0.22052866|2.305111952126026|42.195316|29.286523580551147|1.2|0.0|0.0875000028560559|95.0|65.0|76.375
2010-01-30|0.87052864|-3.0494714|-0.7136380138496558|32.6411|25.397839307785034|0.5|0.0|0.02916666679084301|97.0|69.0|82.0
2010-01-31|1.4605286|-5.2894716|-2.2557214374343553|39.325775|22.683351476987202|0.3|0.0|0.016666667225460213|95.0|66.0|80.33333333333333
2010-02-01|2.4305286|-5.2894716|-1.8269714021589607|56.110363|25.564483880996704|0.7|0.0|0.07083333438883226|95.0|60.0|79.25
2010-02-02|4.3405285|-1.9994713|1.4717786038915317|51.64212|31.628668864568073|0.3|0.0|0.025000000682969887|88.0|62.0|73.04166666666667
2010-02-03|7.1605287|2.9205287|4.996361881494522|52.12049|33.52458037932714|1.1|0.0|0.2708333373690645|84.0|68.0|77.625
2010-02-04|9.030529|-1.6694714|4.396361976861954|21.120682|11.556154976288477|0.0|0.0|0.0|96.0|57.0|74.25
2010-02-05|7.9205284|2.2405286|4.970111886660258|19.8|11.009026606877645|4.1|0.0|0.4624999997516473|96.0|56.0|81.95833333333333
2010-02-06|7.2005286|1.8105286|4.338861922423045|12.904882|7.0230414271354675|1.2|0.0|0.1291666692122817|96.0|69.0|82.70833333333333
2010-02-07|5.3305287|-0.11947135|2.5763619377588234|15.84|8.48662462333838|0.5|0.0|0.045833333705862365|100.0|77.0|90.79166666666667
2010-02-08|4.8805285|-3.1394715|1.0609452774127324|15.546833|8.222376043597857|0.0|0.0|0.0|95.0|65.0|81.45833333333333
2010-02-09|5.4705286|-1.9494714|1.918861947953701|19.353138|12.447824160257975|0.0|0.0|0.0|94.0|65.0|78.16666666666667
2010-02-10|-0.7494713|-4.6294713|-2.9503047416607537|34.92742|25.334913942962885|0.3|0.0|0.03750000117967526|94.0|58.0|77.20833333333333
2010-02-11|0.92052865|-6.4194713|-2.13280470816729|31.435646|21.564557909965515|0.0|0.0|0.0|84.0|65.0|74.91666666666667
2010-02-12|1.1105287|-3.8594716|-1.1673880492647488|23.068108|11.892595767974854|0.7|0.0|0.05416666685293118|94.0|55.0|73.54166666666667
2010-02-13|1.9205287|-4.8894715|-1.489888089088102|12.261157|6.6232965762416525|0.0|0.0|0.0|92.0|64.0|79.79166666666667
2010-02-14|4.1705284|-4.8494716|-0.9461380839347839|10.144082|4.520444316168626|0.0|0.0|0.0|96.0|51.0|75.91666666666667
2010-02-15|2.2405286|-5.3594713|-1.8857214118664463|9.3876505|5.184204012155533|0.0|0.0|0.0|92.0|63.0|80.5
2010-02-16|6.6205287|-4.6494713|0.9659452537695566|15.94601|9.72533968091011|0.0|0.0|0.0|89.0|56.0|75.70833333333333
2010-02-17|6.5105286|0.8305287|3.664695270359516|16.79314|10.99341873327891|2.1|0.0|0.24166666343808174|95.0|79.0|85.625
2010-02-18|10.140529|2.8505285|6.424278736114502|14.404499|8.683943659067154|1.2|0.0|0.05416666871557633|97.0|69.0|83.25
2010-02-19|6.3105288|1.7105286|4.737611909707387|21.322214|12.951198329528173|0.8|0.0|0.12083333482344945|95.0|78.0|87.45833333333333
2010-02-20|6.4305286|0.12052866|2.7188619446630278|29.601109|12.714059034983316|0.2|0.0|0.012500000186264515|89.0|54.0|76.33333333333333
2010-02-21|9.830529|0.5705287|4.607195354998112|22.89611|14.83662203947703|0.0|0.0|0.0|83.0|52.0|71.83333333333333
2010-02-22|14.700529|2.7305286|8.690945516029993|28.58545|13.290801584720612|0.3|0.0|0.016666667225460213|86.0|55.0|70.95833333333333
2010-02-23|13.120529|7.3105288|9.798445701599121|27.055143|16.83007715145747|0.4|0.0|0.020833333643774193|80.0|64.0|72.70833333333333
2010-02-24|13.260529|4.9305286|8.77386216322581|19.469976|10.326166907946268|0.8|0.0|0.0625000015522043|91.0|62.0|78.125
2010-02-25|13.520529|3.0705285|8.71802881360054|25.537172|14.757328689098358|1.3|0.0|0.15833333414047956|85.0|56.0|72.45833333333333
2010-02-26|9.920529|4.040529|7.252195457617442|50.23516|26.697771310806274|1.4|0.0|0.2124999975785613|91.0|59.0|74.04166666666667
2010-02-27|13.110529|2.1705287|6.967612087726593|28.185955|12.681908130645752|0.7|0.0|0.07500000049670537|89.0|39.0|66.41666666666667
2010-02-28|13.890529|4.7305284|8.781362096468607|47.928696|35.313390254974365|0.1|0.0|0.008333333457509676|85.0|46.0|62.791666666666664
2010-03-01|10.570529|1.5505286|6.5884453902641935|30.385365|9.965320443113646|0.0|0.0|0.0|87.0|50.0|68.95833333333333
2010-03-02|9.200529|4.6405287|6.733445386091868|22.366402|10.42916589975357|1.0|0.0|0.08750000099341075|92.0|74.0|80.95833333333333
2010-03-03|9.620529|0.17052865|5.080528772125642|30.955812|16.752826243638992|0.0|0.0|0.0|93.0|40.0|65.75
2010-03-04|8.490529|-1.4694713|3.1867786832153797|27.66384|14.396622121334076|0.5|0.0|0.050000000124176346|91.0|49.0|69.33333333333333
2010-03-05|2.7605286|-3.7294714|-0.45780472829937935|21.897945|10.99102532863617|0.0|0.0|0.0|98.0|45.0|66.875
2010-03-06|2.8605285|-2.2794714|-0.07488801423460245|62.070515|32.44303290049235|0.8|0.0|0.06250000062088172|92.0|47.0|69.875
2010-03-07|3.0005286|-5.1694713|-1.471971431126197|46.812458|32.02977565924326|0.0|0.0|0.0|78.0|50.0|61.125
2010-03-08|4.4105287|-7.7594714|-1.691971426208814|43.14747|21.795515418052673|0.0|0.0|0.0|96.0|36.0|57.791666666666664
2010-03-09|1.5005287|-5.7494717|-2.161554745088021|45.057564|30.05188234647115|0.0|0.0|0.0|74.0|52.0|62.208333333333336
2010-03-10|4.3005285|-3.3094714|0.15136192614833513|28.696312|23.514314969380695|0.2|0.0|0.008333333457509676|91.0|55.0|66.875
2010-03-11|2.2905285|-1.2194713|0.8217786451180776|31.37168|15.913153499364853|0.7|0.0|0.07916666753590107|97.0|66.0|83.16666666666667
2010-03-12|6.2505283|-3.5994716|1.4476118950794141|11.726277|5.501854614665111|0.0|0.0|0.0|90.0|54.0|74.95833333333333
2010-03-13|7.2505283|-1.1694714|3.310111908862988|13.32|6.087279997766018|0.0|0.0|0.0|79.0|56.0|67.54166666666667
