Day|MaxT|MinT|AvgT|MaxWind|AvgWind|MaxRain|MinRain|AvgRain|MaxHU|MinHU|AvgHU
1994-02-18|4.6650286|-0.8349712|1.7266954531272252|11.480557|5.60224832346042|0.0|0.0|0.0|100.0|61.0|82.04166666666667
1994-02-19|7.465029|-2.684971|1.348362147808075|7.729527|5.75033054749171|0.0|0.0|0.0|100.0|62.0|85.04166666666667
1994-02-20|4.935029|-3.4649713|1.5096121231714885|24.36325|12.13269446293513|0.9|0.0|0.16249999962747097|100.0|74.0|92.20833333333333
1994-02-21|6.185029|1.9650288|3.7750288248062134|23.4|15.979634980360666|0.4|0.0|0.08750000192473333|100.0|71.0|89.0
1994-02-22|10.545029|3.075029|6.284195512533188|35.768856|22.738546133041382|0.3|0.0|0.033333334450920425|100.0|72.0|90.75
1994-02-23|13.495029|1.4350288|6.6504456003506975|32.85678|18.718526244163513|1.1|0.0|0.11250000105549891|100.0|57.0|86.83333333333333
1994-02-24|8.375029|2.4950287|5.406695395708084|36.44722|19.899150252342224|0.6|0.0|0.21250000596046448|100.0|81.0|94.125
1994-02-25|9.555029|3.9450288|6.968778828779857|19.881649|13.385807712872824|0.2|0.0|0.07500000111758709|100.0|78.0|92.25
1994-02-26|16.915028|2.4850287|8.939195473988852|12.387348|10.258314927419027|0.0|0.0|0.0|100.0|55.0|85.16666666666667
1994-02-27|16.705029|2.4150288|9.423362165689468|11.808878|8.5517299224933|0.0|0.0|0.0|100.0|58.0|85.79166666666667
1994-02-28|12.175029|7.015029|9.706278920173645|15.328561|8.752129420638084|2.8|0.0|0.6333333353201548|100.0|75.0|92.54166666666667
1994-03-01|11.365029|5.2950287|8.75461220741272|25.922499|12.624121030171713|1.0|0.0|0.2333333349476258|100.0|80.0|93.04166666666667
1994-03-02|9.265029|2.1350288|5.707528829574585|27.691935|18.344260970751446|0.7|0.0|0.08750000161429246|100.0|59.0|85.625
1994-03-03|12.615029|5.315029|8.326278944810232|51.60572|25.0920693675677|1.0|0.0|0.1291666685914|100.0|75.0|92.16666666666667
1994-03-04|13.915029|1.9950287|7.327945590019226|44.628387|12.490493531028429|0.1|0.0|0.004166666728754838|99.0|52.0|79.33333333333333
1994-03-05|14.825029|-1.2349713|7.060862233241399|15.807239|11.125092387199402|0.0|0.0|0.0|100.0|48.0|82.375
1994-03-06|10.465029|6.855029|8.686278899510702|17.673029|11.583571076393127|1.7|0.0|0.34166666585952044|100.0|80.0|94.125
1994-03-07|10.695029|5.7050285|7.94211220741272|20.633371|13.333097676436106|0.0|0.0|0.0|100.0|64.0|84.58333333333333
1994-03-08|15.315029|6.8250284|10.591695586840311|24.448214|14.209835827350616|0.0|0.0|0.0|100.0|64.0|87.08333333333333
1994-03-09|21.445028|7.4550285|13.5071120262146|9.007196|5.5139383263885975|0.0|0.0|0.0|100.0|60.0|85.83333333333333
1994-03-10|15.165029|6.7950287|10.34419560432434|14.587776|10.419466634591421|0.1|0.0|0.012500000186264515|100.0|77.0|91.875
1994-03-11|16.355028|7.3350286|11.091695427894592|11.91812|8.344152470429739|0.0|0.0|0.0|100.0|68.0|89.375
1994-03-12|12.405029|5.855029|8.738362272580465|17.309973|12.086608429749807|1.2|0.0|0.2708333358168602|98.0|84.0|90.95833333333333
1994-03-13|10.495029|5.095029|7.473778863747914|61.353333|39.60709957281748|0.4|0.0|0.07083333469927311|100.0|62.0|85.16666666666667
1994-03-14|11.275029|5.1250286|7.59711213906606|38.141315|31.539899428685505|0.2|0.0|0.012500000186264515|100.0|64.0|87.79166666666667
