Day|MaxT|MinT|AvgT|MaxWind|AvgWind|MaxRain|MinRain|AvgRain|MaxHU|MinHU|AvgHU
1995-05-31|14.545029|10.815029|12.482112407684326|11.119281|8.257014334201813|3.5|0.9|2.250000004967054|100.0|91.0|96.91666666666667
1995-06-01|13.975029|11.145029|12.217945655186972|20.780453|11.198195616404215|4.4|0.0|2.3791666689018407|100.0|89.0|95.58333333333333
1995-06-02|17.275028|9.845029|13.581695675849915|6.849467|3.8386409481366477|0.3|0.0|0.029166667411724728|100.0|61.0|81.70833333333333
1995-06-03|21.625029|10.285029|15.417112032572428|9.0645685|6.080904523531596|0.0|0.0|0.0|100.0|49.0|76.375
1995-06-04|17.105028|10.555029|13.701278924942017|26.795223|14.085298319657644|0.6|0.0|0.17500000478078923|100.0|66.0|88.58333333333333
1995-06-05|14.495029|9.495029|12.675445755322775|17.283749|11.915537257989248|0.5|0.0|0.11666666871557634|100.0|71.0|84.41666666666667
1995-06-06|15.875029|10.005029|12.359195669492086|10.390226|7.202196637789409|0.1|0.0|0.012500000186264515|100.0|71.0|85.0
1995-06-07|25.155027|9.995029|15.080862005551657|16.199999|6.0590441798170405|0.0|0.0|0.0|100.0|45.0|80.625
1995-06-08|15.545029|11.045029|13.552945772806803|12.661564|9.777481893698374|1.3|0.0|0.22083333507180214|100.0|78.0|92.16666666666667
1995-06-09|16.475029|10.405029|13.458362420399984|8.4042845|6.2111683785915375|0.6|0.0|0.20000000360111395|100.0|63.0|83.83333333333333
1995-06-10|16.23503|9.085029|13.454195658365885|10.233123|7.3821008404095965|0.5|0.0|0.045833333705862365|100.0|61.0|76.70833333333333
1995-06-11|17.425028|9.405028|13.030028899510702|7.69592|4.5256521093348665|0.2|0.0|0.029166667101283867|100.0|60.0|78.66666666666667
1995-06-12|14.765029|10.615029|12.547112385431925|9.885262|4.907434890667598|1.1|0.0|0.3041666690260172|100.0|74.0|88.625
1995-06-13|16.855028|10.155029|12.580029050509134|10.805998|7.60362450281779|1.1|0.0|0.4250000100582838|100.0|67.0|88.375
1995-06-14|15.995029|8.725029|12.540445725123087|21.068459|11.193038165569305|0.0|0.0|0.0|100.0|54.0|79.29166666666667
1995-06-15|19.275028|7.9050283|13.781695445378622|15.646544|9.903216620286306|0.0|0.0|0.0|98.0|55.0|75.33333333333333
1995-06-16|17.495028|7.7050285|13.000028808911642|29.144438|18.261749505996704|0.4|0.0|0.04166666759798924|100.0|59.0|82.08333333333333
1995-06-17|22.145027|7.025029|16.475861708323162|21.120682|15.450971206029257|0.0|0.0|0.0|97.0|46.0|70.45833333333333
1995-06-18|16.835028|13.135029|14.789612253506979|26.654589|13.409812291463217|0.8|0.0|0.09166666803260644|100.0|74.0|87.54166666666667
1995-06-19|27.705029|13.555029|20.00836169719696|9.1641035|5.334546575943629|0.0|0.0|0.0|100.0|47.0|77.20833333333333
1995-06-20|27.805029|14.975029|21.75502848625183|9.72|5.610533306996028|0.7|0.0|0.041666666666666664|98.0|57.0|80.16666666666667
1995-06-21|25.195028|17.465029|20.960028092066448|8.427383|4.945361624161403|1.4|0.0|0.3249999973922968|100.0|76.0|87.70833333333333
1995-06-22|19.795029|8.195029|15.976278384526571|18.448023|11.921931425730387|0.2|0.0|0.020833333643774193|98.0|62.0|83.04166666666667
1995-06-23|14.275029|6.4150286|10.985862255096436|16.965895|11.494345625241598|0.2|0.0|0.008333333457509676|100.0|66.0|80.5
1995-06-24|16.06503|9.805029|12.806279023488363|14.578888|8.71615876754125|0.6|0.0|0.11250000229726236|96.0|72.0|87.75
1995-06-25|19.885029|12.645029|16.37544532616933|14.77755|8.87728883822759|0.1|0.0|0.004166666728754838|97.0|72.0|84.58333333333333
1995-06-26|24.735027|14.445029|19.327944954236347|24.569836|12.820117205381393|0.0|0.0|0.0|100.0|63.0|84.95833333333333
1995-06-27|26.425028|13.515029|20.29252819220225|31.104082|20.12638282775879|0.0|0.0|0.0|98.0|60.0|78.875
1995-06-28|26.305029|16.305029|20.48211161295573|24.535526|13.76848695675532|0.0|0.0|0.0|97.0|56.0|81.33333333333333
1995-06-29|26.065027|13.2050295|19.681278427441914|20.674156|11.553168177604675|0.0|0.0|0.0|100.0|53.0|77.83333333333333
1995-06-30|27.145027|14.095029|20.734194954236347|8.287822|6.126954972743988|0.0|0.0|0.0|97.0|48.0|75.33333333333333
1995-07-01|25.725029|13.015029|20.782111684481304|9.178235|6.268590460220973|1.4|0.0|0.2000000011175871|96.0|65.0|81.625
