Date|MaxT|MinT|AvgT|MaxWind|AvgWind|MaxRain|MinRain|AvgRain|MaxHU|MinHU|AvgHU|Year|Month|ExtremeDay
2021-02-25|18.07053|8.770529|13.347612|8.557102|4.3364415|0.0|0.0|0.0|69.0|45.0|54.916668|2021|2|0.0
2021-02-26|15.410529|7.6405287|10.846362|23.441502|11.094908|0.2|0.0|0.020833334|86.0|54.0|74.208336|2021|2|0.0
2021-02-27|11.480529|0.6405287|7.512195|28.817993|15.357139|0.3|0.0|0.0125|92.0|35.0|59.916668|2021|2|0.0
2021-02-28|12.370529|-0.30947134|4.302612|14.764389|7.3900948|0.0|0.0|0.0|95.0|37.0|73.208336|2021|2|0.0
2021-03-01|13.740529|0.34052867|6.7292786|17.377226|9.031047|0.0|0.0|0.0|84.0|42.0|63.416668|2021|3|0.0
2021-03-02|16.740528|2.0005286|9.035529|11.384198|7.755951|0.0|0.0|0.0|75.0|37.0|56.458332|2021|3|0.0
2021-03-03|16.90053|5.7705283|11.274279|9.290511|5.03686|0.0|0.0|0.0|63.0|24.0|46.083332|2021|3|0.0
2021-03-04|14.770529|7.540529|10.418862|20.991426|9.886662|0.3|0.0|0.020833334|89.0|48.0|65.25|2021|3|0.0
2021-03-05|8.270529|2.8105285|6.365112|24.490587|16.310366|0.0|0.0|0.0|93.0|62.0|75.958336|2021|3|0.0
2021-03-06|10.460529|-0.43947133|4.5534453|20.570463|13.015428|0.0|0.0|0.0|65.0|31.0|49.416668|2021|3|0.0
2021-03-07|11.840529|1.1405287|6.5971956|13.37825|8.925062|0.0|0.0|0.0|81.0|47.0|60.708332|2021|3|0.0
2021-03-08|9.850529|0.61052865|4.9146953|15.484185|8.828507|0.0|0.0|0.0|76.0|49.0|65.375|2021|3|0.0
2021-03-09|9.5505295|0.23052865|5.0101123|16.311613|6.3168488|0.0|0.0|0.0|82.0|44.0|62.583332|2021|3|0.0
2021-03-10|11.890529|2.5305285|7.8084455|14.77755|6.3980165|0.0|0.0|0.0|82.0|45.0|61.25|2021|3|0.0
2021-03-11|14.390529|7.6005287|11.016779|38.706276|27.154057|1.0|0.0|0.13333334|79.0|38.0|62.791668|2021|3|0.0
2021-03-12|10.780529|5.2705283|7.6884456|30.589407|26.564287|0.0|0.0|0.0|77.0|46.0|62.25|2021|3|0.0
2021-03-13|11.710529|5.8605285|8.140112|47.194336|35.397404|0.5|0.0|0.041666668|78.0|51.0|64.416664|2021|3|0.0
2021-03-14|6.5005283|2.1605287|4.642195|40.68637|29.174433|1.3|0.0|0.1|85.0|64.0|76.541664|2021|3|0.0
2021-03-15|8.510529|2.9205287|5.5892787|47.656166|25.72039|0.6|0.0|0.075|85.0|59.0|75.333336|2021|3|0.0
2021-03-16|7.5505285|-0.09947134|3.7701118|24.967499|17.652897|1.0|0.0|0.104166664|91.0|54.0|75.458336|2021|3|0.0
2021-03-17|6.6605287|1.4205287|3.9601119|25.683926|15.393006|0.1|0.0|0.016666668|93.0|60.0|78.708336|2021|3|0.0
2021-03-18|6.3205285|-0.14947134|3.0884452|12.682018|6.643135|0.0|0.0|0.0|90.0|46.0|68.041664|2021|3|0.0
2021-03-19|6.2605286|-0.82947135|2.9855287|22.35481|12.110679|0.1|0.0|0.016666668|81.0|52.0|64.25|2021|3|0.0
2021-03-20|5.5205283|-2.5794713|1.2905287|24.627787|14.041575|0.0|0.0|0.0|92.0|31.0|57.541668|2021|3|0.0
2021-03-21|8.420529|-1.2894714|3.8121953|17.208603|8.177685|0.0|0.0|0.0|80.0|36.0|58.333332|2021|3|0.0
2021-03-22|7.8305287|-0.69947135|3.7046952|18.792551|9.39463|0.0|0.0|0.0|95.0|55.0|75.458336|2021|3|0.0
2021-03-23|11.440529|-0.57947135|5.9559455|12.522619|7.033748|0.0|0.0|0.0|88.0|50.0|67.083336|2021|3|0.0
2021-03-24|16.410528|2.5005286|9.760529|11.620809|7.0352616|0.0|0.0|0.0|86.0|35.0|54.958332|2021|3|0.0
2021-03-25|15.630529|6.3605285|11.075946|18.888851|9.549044|0.0|0.0|0.0|73.0|42.0|55.458332|2021|3|0.0
