Date|MaxT|MinT|AvgT|MaxWind|AvgWind|MaxRain|MinRain|AvgRain|MaxHU|MinHU|AvgHU|Year|Month|ExtremeDay
1987-03-13|9.285028|-1.0049713|3.0154455|8.089993|3.7702281|0.0|0.0|0.0|100.0|55.0|81.083336|1987|3|0.0
1987-03-14|6.985029|-1.3949711|2.9591954|24.29133|13.081239|0.0|0.0|0.0|100.0|60.0|85.0|1987|3|0.0
1987-03-15|6.715029|-2.9049714|2.1025288|36.080906|14.413727|0.1|0.0|0.004166667|97.0|51.0|79.583336|1987|3|0.0
1987-03-16|1.8950288|0.10502875|0.9400288|39.468872|31.082188|0.6|0.0|0.24166667|97.0|70.0|85.208336|1987|3|0.0
1987-03-17|5.0250287|-0.034971237|1.9471121|34.268143|21.482664|0.2|0.0|0.054166667|96.0|66.0|85.166664|1987|3|0.0
1987-03-18|7.725029|0.8250288|4.257112|61.178814|36.411804|1.2|0.0|0.22083333|98.0|75.0|89.416664|1987|3|0.0
1987-03-19|6.055029|0.19502878|2.9096122|51.675987|38.434963|0.2|0.0|0.029166667|96.0|56.0|81.0|1987|3|0.0
1987-03-20|3.2050288|-3.3949711|0.69169545|46.80554|34.39744|0.8|0.0|0.16666667|97.0|69.0|84.791664|1987|3|0.0
1987-03-21|7.8650284|-5.484971|1.3887788|18.806337|14.341755|0.0|0.0|0.0|95.0|46.0|76.291664|1987|3|0.0
1987-03-22|7.8650284|0.5150288|3.8066955|32.569557|19.796223|1.1|0.0|0.104166664|100.0|60.0|85.041664|1987|3|0.0
1987-03-23|9.945029|0.6850288|6.281279|39.54924|24.537148|0.1|0.0|0.008333334|100.0|66.0|85.791664|1987|3|0.0
1987-03-24|12.175029|5.435029|8.857112|39.468872|22.799967|0.6|0.0|0.22500001|100.0|74.0|91.75|1987|3|0.0
1987-03-25|14.155029|3.8850288|9.035445|19.35314|13.923404|1.1|0.0|0.25416666|100.0|76.0|92.958336|1987|3|0.0
1987-03-26|8.905028|4.2850285|6.262112|19.93048|11.390753|0.9|0.0|0.25833333|100.0|80.0|94.0|1987|3|0.0
1987-03-27|15.355029|4.325029|8.480863|44.67047|25.669924|0.0|0.0|0.0|100.0|64.0|88.708336|1987|3|0.0
1987-03-28|8.335029|3.325029|5.972529|55.753525|40.21809|1.2|0.0|0.2875|100.0|79.0|93.541664|1987|3|0.0
1987-03-29|8.415029|0.36502874|4.297112|17.811815|10.420879|0.1|0.0|0.025|100.0|62.0|83.708336|1987|3|0.0
1987-03-30|4.315029|-2.5449712|0.68919545|12.496718|8.396119|0.2|0.0|0.008333334|100.0|57.0|78.625|1987|3|0.0
1987-03-31|11.235029|-0.9449713|3.0658622|11.212135|6.674318|0.0|0.0|0.0|95.0|49.0|78.333336|1987|3|0.0
1987-04-01|7.7950287|1.3850288|4.1187787|10.464797|6.879793|0.1|0.0|0.020833334|95.0|67.0|83.875|1987|4|0.0
1987-04-02|11.495029|-0.0749712|6.373779|13.392774|8.57436|0.0|0.0|0.0|100.0|49.0|75.375|1987|4|0.0
1987-04-03|16.445028|2.8650289|9.857112|32.69664|15.419068|0.0|0.0|0.0|100.0|46.0|78.75|1987|4|0.0
1987-04-04|16.035028|2.8650289|8.482945|39.711117|16.475647|1.3|0.0|0.23333333|100.0|52.0|83.916664|1987|4|0.0
1987-04-05|14.115029|4.7050285|8.249195|15.496736|11.303135|0.9|0.0|0.15|100.0|52.0|86.166664|1987|4|0.0
1987-04-06|18.385029|3.4950287|10.022529|14.869351|10.200245|0.0|0.0|0.0|100.0|47.0|80.75|1987|4|0.0
