Date|MaxT|MinT|AvgT|MaxWind|AvgWind|MaxRain|MinRain|AvgRain|MaxHU|MinHU|AvgHU|Year|Month|ExtremeDay
1998-05-02|15.265029|9.335029|11.949613|21.758419|11.905869|0.8|0.0|0.14166667|97.0|75.0|85.75|1998|5|0.0
1998-05-03|14.345029|10.035029|12.022945|18.671474|9.7492075|0.6|0.0|0.045833334|98.0|75.0|87.583336|1998|5|0.0
1998-05-04|13.975029|7.595029|10.484612|18.782204|14.25912|0.9|0.0|0.15833333|97.0|67.0|86.458336|1998|5|0.0
1998-05-05|18.395027|4.3750286|12.595029|17.22742|8.964213|0.0|0.0|0.0|99.0|43.0|66.125|1998|5|0.0
1998-05-06|17.645027|6.7950287|12.326695|31.682043|21.963451|0.4|0.0|0.0375|86.0|47.0|70.375|1998|5|0.0
1998-05-07|20.835028|3.3750288|13.839195|10.514218|6.965638|0.0|0.0|0.0|88.0|55.0|70.958336|1998|5|0.0
1998-05-08|23.835028|8.4950285|17.934195|7.2|5.145474|0.0|0.0|0.0|99.0|46.0|68.125|1998|5|0.0
1998-05-09|24.555029|13.285029|20.213362|5.991594|4.1085653|0.0|0.0|0.0|92.0|43.0|64.291664|1998|5|0.0
1998-05-10|25.925028|11.805029|20.013361|7.5599995|6.061572|0.0|0.0|0.0|100.0|43.0|67.333336|1998|5|0.0
1998-05-11|26.755028|11.225029|20.052528|6.638072|4.7955127|0.0|0.0|0.0|99.0|42.0|69.125|1998|5|0.0
1998-05-12|27.175028|11.645029|20.848362|10.009036|6.263111|0.0|0.0|0.0|100.0|45.0|68.541664|1998|5|0.0
1998-05-13|27.305029|13.565029|21.175028|13.397612|7.6684356|0.0|0.0|0.0|100.0|43.0|68.916664|1998|5|0.0
1998-05-14|25.655027|11.495029|19.389612|20.60823|12.249617|0.0|0.0|0.0|100.0|49.0|73.625|1998|5|0.0
1998-05-15|23.045029|6.525029|15.512945|29.024128|16.932621|0.0|0.0|0.0|100.0|41.0|66.083336|1998|5|0.0
1998-05-16|20.465029|4.325029|13.856278|29.142216|18.195251|0.0|0.0|0.0|94.0|45.0|65.416664|1998|5|0.0
1998-05-17|18.735027|4.215029|13.100445|26.368616|15.798039|0.0|0.0|0.0|91.0|42.0|64.916664|1998|5|0.0
1998-05-18|19.095028|5.0250287|13.309611|21.028437|12.334222|0.2|0.0|0.033333335|100.0|50.0|71.708336|1998|5|0.0
1998-05-19|21.155027|6.855029|15.247945|22.89611|12.3361845|0.1|0.0|0.004166667|100.0|48.0|69.916664|1998|5|0.0
1998-05-20|21.615028|9.315029|17.022112|17.713316|9.831653|0.0|0.0|0.0|100.0|51.0|69.833336|1998|5|0.0
1998-05-21|19.825027|9.835029|15.855862|15.94601|8.249198|0.1|0.0|0.008333334|100.0|58.0|74.916664|1998|5|0.0
1998-05-22|14.875029|10.435029|12.913779|12.181625|9.84568|0.0|0.0|0.0|91.0|52.0|71.041664|1998|5|0.0
1998-05-23|16.265028|4.325029|11.711279|12.015589|8.2707405|0.0|0.0|0.0|90.0|50.0|64.25|1998|5|0.0
1998-05-24|17.905027|6.2050285|13.300029|14.565548|6.3385477|0.4|0.0|0.025|94.0|50.0|66.708336|1998|5|0.0
1998-05-25|16.64503|11.665029|14.112529|8.209263|5.766467|0.3|0.0|0.0375|82.0|63.0|70.791664|1998|5|0.0
1998-05-26|17.115028|8.445029|13.787529|17.227419|11.438219|0.6|0.0|0.125|92.0|62.0|77.958336|1998|5|0.0
1998-05-27|18.705029|10.925029|14.9966955|6.725354|4.789189|1.2|0.0|0.16250001|97.0|72.0|84.166664|1998|5|0.0
1998-05-28|19.715029|12.775029|16.546696|13.493999|8.763749|0.5|0.0|0.083333336|98.0|59.0|79.083336|1998|5|0.0
1998-05-29|18.175028|11.435029|14.419195|6.9527545|4.661258|0.4|0.0|0.112500004|100.0|66.0|87.125|1998|5|0.0
1998-05-30|22.865028|10.655029|16.883778|7.7043357|4.1525054|0.0|0.0|0.0|99.0|48.0|73.666664|1998|5|0.0
1998-05-31|18.765028|13.055029|16.128363|10.514218|6.1983624|1.2|0.0|0.41666666|95.0|68.0|81.416664|1998|5|0.0
1998-06-01|22.295029|9.7050295|16.491278|10.948973|6.4386644|0.0|0.0|0.0|98.0|45.0|70.5|1998|6|0.0
1998-06-02|27.075027|13.685029|21.175028|17.0763|8.6848955|1.7|0.0|0.20833333|86.0|47.0|65.25|1998|6|0.0
1998-06-03|21.745028|16.595028|19.087944|7.754637|4.6297245|1.7|0.0|0.44583336|98.0|61.0|83.333336|1998|6|0.0
1998-06-04|25.005028|13.265029|20.186277|9.693296|4.9744296|0.6|0.0|0.041666668|100.0|54.0|74.666664|1998|6|0.0
1998-06-05|30.975029|13.965029|23.407946|12.015589|7.7510715|0.0|0.0|0.0|100.0|38.0|71.375|1998|6|1.0
1998-06-06|31.695028|12.885029|23.090029|23.469128|9.927232|4.9|0.0|0.7875|96.0|37.0|69.958336|1998|6|1.0
1998-06-07|19.405027|12.615029|17.756695|15.111424|9.7050295|1.8|0.0|0.5125|98.0|83.0|90.125|1998|6|0.0
1998-06-08|20.655027|9.735029|16.091278|11.542478|6.564165|0.0|0.0|0.0|93.0|54.0|70.583336|1998|6|0.0
1998-06-09|24.125029|12.385029|18.882528|15.021105|8.830796|0.0|0.0|0.0|86.0|53.0|69.208336|1998|6|0.0
1998-06-10|21.735027|11.235029|17.247946|17.654686|9.769378|5.3|0.0|0.8125|96.0|60.0|84.458336|1998|6|1.0
1998-06-11|15.315029|9.635029|12.927529|25.364037|19.063406|0.2|0.0|0.008333334|93.0|54.0|71.375|1998|6|0.0
1998-06-12|11.505029|7.475029|9.275862|26.319422|19.38511|1.6|0.0|0.40833333|95.0|79.0|89.166664|1998|6|0.0
1998-06-13|17.345028|5.0350285|12.583778|7.6367526|5.9262614|0.0|0.0|0.0|100.0|43.0|66.458336|1998|6|0.0
1998-06-14|16.265028|10.505029|13.239196|17.208603|11.251392|0.3|0.0|0.0875|89.0|61.0|77.0|1998|6|0.0
1998-06-15|16.715029|9.175029|13.025446|19.694992|11.908308|0.6|0.0|0.20416667|96.0|62.0|82.708336|1998|6|0.0
1998-06-16|16.435028|7.765029|12.485029|25.922499|17.191605|0.2|0.0|0.0125|96.0|52.0|73.875|1998|6|0.0
1998-06-17|18.805029|5.7850285|14.205029|15.683776|10.067844|0.0|0.0|0.0|84.0|50.0|63.375|1998|6|0.0
1998-06-18|21.885029|12.595029|18.096695|16.343367|8.386131|0.0|0.0|0.0|76.0|51.0|60.291668|1998|6|0.0
1998-06-19|25.135029|14.875029|20.535028|6.4096174|4.6750555|0.0|0.0|0.0|86.0|50.0|62.333332|1998|6|0.0
1998-06-20|28.435028|12.595029|22.015028|8.64|6.165563|0.0|0.0|0.0|100.0|43.0|66.708336|1998|6|0.0
1998-06-21|32.165028|15.435029|25.212528|13.570615|8.717632|0.0|0.0|0.0|98.0|37.0|63.791668|1998|6|1.0
1998-06-22|25.475029|15.725029|21.785444|17.58481|11.518567|0.0|0.0|0.0|95.0|51.0|70.958336|1998|6|0.0
1998-06-23|24.695028|12.605029|19.436277|10.44|5.083637|0.0|0.0|0.0|100.0|47.0|66.875|1998|6|0.0
1998-06-24|26.005028|15.025029|21.071278|14.8257065|7.0043607|0.0|0.0|0.0|91.0|52.0|65.041664|1998|6|0.0
1998-06-25|27.055029|14.4550295|20.731277|16.981165|7.994242|0.4|0.0|0.041666668|100.0|51.0|77.333336|1998|6|0.0
1998-06-26|21.485027|17.265028|19.367945|6.792466|4.631745|2.1|0.0|0.6791667|100.0|83.0|88.291664|1998|6|1.0
1998-06-27|25.855028|16.07503|20.558361|15.856354|8.944724|1.0|0.0|0.22083333|98.0|62.0|80.375|1998|6|0.0
1998-06-28|23.045029|14.785029|19.425861|18.448023|11.510743|0.0|0.0|0.0|89.0|53.0|69.125|1998|6|0.0
1998-06-29|24.475029|11.445029|19.344194|9.449572|5.968973|0.0|0.0|0.0|100.0|43.0|66.291664|1998|6|0.0
1998-06-30|26.485027|13.695029|20.783777|17.673029|10.232407|0.0|0.0|0.0|96.0|44.0|64.708336|1998|6|0.0
1998-07-01|24.845028|14.805029|20.087528|16.58346|8.505816|0.9|0.0|0.15|97.0|53.0|71.166664|1998|7|0.0
1998-07-02|20.795029|15.005029|17.959612|12.879752|7.8296227|1.6|0.0|0.32500002|98.0|74.0|88.666664|1998|7|0.0
1998-07-03|18.805029|14.475029|16.931278|8.217153|5.957882|1.1|0.0|0.51666665|100.0|81.0|92.125|1998|7|0.0
1998-07-04|20.985027|13.805029|16.93628|20.49156|11.518856|0.0|0.0|0.0|100.0|45.0|74.25|1998|7|0.0
1998-07-05|23.495028|14.015029|18.35628|16.65754|11.721228|0.3|0.0|0.033333335|83.0|49.0|69.583336|1998|7|0.0
1998-07-06|24.925028|9.715029|19.006695|22.682856|12.165663|0.0|0.0|0.0|94.0|50.0|69.083336|1998|7|0.0
