Date|MaxT|MinT|AvgT|MaxWind|AvgWind|MaxRain|MinRain|AvgRain|MaxHU|MinHU|AvgHU|Year|Month|ExtremeDay
2015-06-30|30.170528|17.65053|24.333447|8.759178|4.6731095|0.0|0.0|0.0|89.0|44.0|63.083332|2015|6|1.0
2015-07-01|32.85053|18.80053|26.387613|13.202726|9.246024|0.0|0.0|0.0|80.0|32.0|57.916668|2015|7|1.0
2015-07-02|35.060528|20.780529|28.249279|12.620554|9.074375|0.0|0.0|0.0|75.0|34.0|55.166668|2015|7|1.0
2015-07-03|35.130527|23.940529|29.428446|14.799459|10.019365|0.0|0.0|0.0|73.0|32.0|51.5|2015|7|1.0
2015-07-04|35.10053|24.07053|29.513863|12.7279215|5.5154996|0.0|0.0|0.0|80.0|29.0|51.083332|2015|7|1.0
2015-07-05|36.700527|23.580528|30.07803|18.775301|11.259533|0.0|0.0|0.0|69.0|30.0|46.5|2015|7|1.0
2015-07-06|29.180529|20.580528|24.685946|17.87718|10.57225|0.1|0.0|0.004166667|84.0|44.0|63.791668|2015|7|0.0
2015-07-07|35.12053|19.330528|28.13053|22.314192|9.744966|0.5|0.0|0.0375|90.0|37.0|59.791668|2015|7|1.0
2015-07-08|23.410528|16.520529|20.581362|28.639803|20.514553|0.0|0.0|0.0|67.0|44.0|54.625|2015|7|0.0
2015-07-09|22.38053|14.330529|18.538446|20.945072|13.419204|0.0|0.0|0.0|75.0|44.0|59.0|2015|7|0.0
2015-07-10|25.990528|10.370529|18.963446|12.57426|8.140433|0.0|0.0|0.0|80.0|39.0|59.208332|2015|7|0.0
2015-07-11|29.90053|14.160529|22.89428|27.820337|14.385813|0.0|0.0|0.0|84.0|35.0|57.791668|2015|7|0.0
2015-07-12|27.000528|17.110529|22.42553|20.633371|10.693497|0.0|0.0|0.0|77.0|43.0|57.375|2015|7|0.0
2015-07-13|25.98053|18.47053|22.12678|17.782688|8.099633|0.0|0.0|0.0|72.0|46.0|58.875|2015|7|0.0
2015-07-14|27.910528|18.000528|23.237612|21.09305|11.469704|0.0|0.0|0.0|74.0|41.0|59.75|2015|7|0.0
2015-07-15|29.57053|17.96053|24.145113|10.853866|4.9211783|0.0|0.0|0.0|76.0|37.0|56.416668|2015|7|0.0
2015-07-16|32.200527|19.71053|26.165945|10.8955765|6.9580827|0.0|0.0|0.0|74.0|36.0|56.083332|2015|7|1.0
2015-07-17|33.650528|21.190529|27.857613|15.273505|7.6781697|0.0|0.0|0.0|66.0|26.0|47.333332|2015|7|1.0
2015-07-18|28.23053|21.14053|25.319696|18.792551|11.372263|0.3|0.0|0.029166669|82.0|45.0|56.708332|2015|7|0.0
2015-07-19|31.030529|19.260529|24.710112|28.521906|14.517471|0.4|0.0|0.05|88.0|41.0|63.75|2015|7|1.0
2015-07-20|29.990528|17.22053|24.406778|12.7279215|8.503461|0.0|0.0|0.0|82.0|42.0|59.583332|2015|7|0.0
2015-07-21|32.12053|19.48053|26.613445|7.754637|4.0896916|0.0|0.0|0.0|75.0|41.0|56.666668|2015|7|1.0
2015-07-22|33.62053|19.520529|26.62053|17.49615|6.866758|1.5|0.0|0.25|84.0|33.0|62.083332|2015|7|1.0
2015-07-23|23.770529|18.660528|21.342196|20.418695|10.688606|0.4|0.0|0.020833334|91.0|60.0|75.041664|2015|7|0.0
2015-07-24|30.06053|17.63053|24.309278|19.44|6.0831776|0.5|0.0|0.025|88.0|41.0|63.166668|2015|7|1.0
2015-07-25|21.70053|13.880529|19.700945|38.52168|21.311235|2.2|0.0|0.15|84.0|43.0|59.333332|2015|7|1.0
2015-07-26|20.65053|12.420529|16.676363|14.145756|8.612769|3.0|0.0|0.175|84.0|42.0|63.625|2015|7|1.0
2015-07-27|23.270529|15.880529|19.406363|31.035257|22.240818|0.3|0.0|0.0125|85.0|43.0|59.958332|2015|7|0.0
2015-07-28|22.760529|15.130529|18.926363|29.5551|19.311333|0.0|0.0|0.0|74.0|35.0|54.208332|2015|7|0.0
2015-07-29|19.030529|12.950529|16.632196|17.651016|10.247952|1.1|0.0|0.11666667|84.0|59.0|69.75|2015|7|0.0
2015-07-30|20.750528|11.610529|16.405529|15.9134655|8.185876|0.0|0.0|0.0|80.0|42.0|60.916668|2015|7|0.0
2015-07-31|24.520529|9.860529|18.075113|18.448023|8.704459|0.0|0.0|0.0|81.0|34.0|57.458332|2015|7|0.0
2015-08-01|24.410528|14.700529|19.49178|14.336861|6.148381|1.2|0.0|0.17083333|85.0|46.0|68.416664|2015|8|0.0
2015-08-02|27.260529|17.13053|21.81053|18.1041|9.418518|0.0|0.0|0.0|88.0|44.0|66.166664|2015|8|0.0
2015-08-03|31.170528|16.07053|24.110113|11.113451|7.074546|0.0|0.0|0.0|84.0|35.0|59.875|2015|8|1.0
2015-08-04|25.760529|17.500528|21.846779|23.224882|9.4423|0.3|0.0|0.025|85.0|49.0|70.375|2015|8|0.0
2015-08-05|30.180529|16.05053|23.496778|15.646544|11.047712|0.0|0.0|0.0|90.0|40.0|66.416664|2015|8|1.0
2015-08-06|34.30053|18.930529|27.593863|11.966954|7.7979145|0.0|0.0|0.0|82.0|27.0|52.916668|2015|8|1.0
2015-08-07|35.77053|21.420528|28.559696|10.594036|6.644605|0.0|0.0|0.0|81.0|28.0|52.708332|2015|8|1.0
2015-08-08|32.51053|22.240528|27.525112|28.8|12.692211|6.8|0.0|0.47083333|93.0|39.0|51.875|2015|8|1.0
2015-08-09|26.57053|19.39053|21.373863|23.039999|13.3124|0.5|0.0|0.07083333|96.0|59.0|85.5|2015|8|0.0
2015-08-10|25.29053|18.46053|21.876362|14.565548|7.069308|0.7|0.0|0.054166667|92.0|63.0|78.083336|2015|8|0.0
2015-08-11|28.65053|18.010529|23.460945|15.84|6.094943|0.0|0.0|0.0|94.0|50.0|70.041664|2015|8|0.0
2015-08-12|30.930529|19.82053|25.528028|12.245294|6.7475443|0.0|0.0|0.0|87.0|42.0|63.875|2015|8|1.0
2015-08-13|32.14053|19.250528|24.703445|29.951483|8.180774|1.2|0.0|0.15|81.0|40.0|64.375|2015|8|1.0
2015-08-14|26.06053|18.010529|21.33803|16.62249|7.2755914|0.6|0.0|0.1|91.0|52.0|73.958336|2015|8|0.0
2015-08-15|19.430529|15.390529|17.281363|20.275383|11.660676|0.6|0.0|0.17083333|90.0|67.0|79.458336|2015|8|0.0
2015-08-16|18.65053|14.100529|16.025946|12.224107|8.5059595|0.8|0.0|0.125|94.0|71.0|83.291664|2015|8|0.0
2015-08-17|21.330528|13.160529|17.81803|16.071491|9.509453|0.0|0.0|0.0|92.0|50.0|67.5|2015|8|0.0
2015-08-18|22.65053|11.500529|17.518446|11.367109|6.651402|0.0|0.0|0.0|77.0|41.0|58.333332|2015|8|0.0
2015-08-19|21.500528|12.590529|17.022196|11.043261|5.973571|0.0|0.0|0.0|82.0|51.0|67.5|2015|8|0.0
2015-08-20|23.45053|12.920529|18.100946|12.594856|6.6325765|0.0|0.0|0.0|85.0|42.0|64.916664|2015|8|0.0
2015-08-21|24.80053|13.310529|19.157612|15.463246|10.287541|0.0|0.0|0.0|85.0|44.0|63.958332|2015|8|0.0
2015-08-22|26.280529|12.850529|19.814695|15.725037|11.6959915|0.0|0.0|0.0|81.0|38.0|60.75|2015|8|0.0
2015-08-23|25.410528|14.240529|18.39053|17.551615|11.358361|3.6|0.0|0.59166664|92.0|49.0|76.458336|2015|8|1.0
2015-08-24|21.37053|15.020529|17.498446|21.382906|15.311884|6.9|0.0|0.84583336|94.0|55.0|77.25|2015|8|1.0
2015-08-25|22.21053|11.100529|17.313862|18.374111|11.077116|0.0|0.0|0.0|76.0|40.0|56.125|2015|8|0.0
2015-08-26|27.590528|12.640529|20.303446|16.78156|12.565151|0.0|0.0|0.0|81.0|37.0|55.166668|2015|8|0.0
2015-08-27|30.360529|15.920529|23.785112|19.66536|10.012629|0.0|0.0|0.0|73.0|32.0|51.0|2015|8|1.0
2015-08-28|30.930529|21.080528|25.922195|12.245294|5.7278175|0.0|0.0|0.0|72.0|35.0|48.291668|2015|8|1.0
2015-08-29|31.690529|18.160528|25.756779|8.28|4.733493|0.0|0.0|0.0|97.0|44.0|66.875|2015|8|1.0
2015-08-30|32.33053|22.160528|27.176779|11.090103|5.3773346|0.0|0.0|0.0|80.0|29.0|50.583332|2015|8|1.0
2015-08-31|32.35053|20.81053|26.169695|15.629971|7.5572605|0.0|0.0|0.0|65.0|30.0|46.333332|2015|8|1.0
2015-09-01|25.760529|14.870529|20.083029|45.34571|16.380972|2.2|0.0|0.1875|89.0|45.0|68.5|2015|9|1.0
2015-09-02|21.670528|13.440529|17.24178|16.263872|7.1628537|0.1|0.0|0.004166667|91.0|51.0|71.208336|2015|9|0.0
2015-09-03|19.65053|12.560529|16.586779|8.766573|6.2188888|0.4|0.0|0.016666668|82.0|48.0|65.208336|2015|9|0.0
2015-09-04|21.000528|13.030529|16.420113|16.343367|7.7796874|0.0|0.0|0.0|70.0|36.0|56.125|2015|9|0.0
