Date|MaxT|MinT|AvgT|MaxWind|AvgWind|MaxRain|MinRain|AvgRain|MaxHU|MinHU|AvgHU|Year|Month|ExtremeDay
1985-05-15|20.475029|5.5850286|12.278779|10.182337|8.114055|0.4|0.0|0.05|100.0|52.0|79.916664|1985|5|0.0
1985-05-16|17.085028|5.2450285|11.387945|12.620554|8.626625|0.0|0.0|0.0|100.0|64.0|82.958336|1985|5|0.0
1985-05-17|23.745028|5.6150284|13.618361|12.413476|7.6837993|0.0|0.0|0.0|100.0|47.0|78.041664|1985|5|0.0
1985-05-18|18.375029|7.7450285|13.160445|9.290511|6.8732257|0.4|0.0|0.0625|100.0|74.0|88.791664|1985|5|0.0
1985-05-19|20.685028|7.855029|15.412945|11.525623|7.0542827|0.1|0.0|0.004166667|96.0|53.0|75.583336|1985|5|0.0
1985-05-20|20.105028|9.745029|15.018362|8.913181|5.237694|0.3|0.0|0.025|99.0|61.0|82.291664|1985|5|0.0
1985-05-21|17.07503|10.545029|13.535028|11.252519|7.598773|0.8|0.0|0.29583335|100.0|69.0|88.75|1985|5|0.0
1985-05-22|14.735029|8.615028|11.895029|17.782688|11.332387|0.5|0.0|0.075|100.0|57.0|81.125|1985|5|0.0
1985-05-23|16.275028|7.2850285|11.596279|18.792551|12.957628|0.0|0.0|0.0|100.0|55.0|78.458336|1985|5|0.0
1985-05-24|21.965029|3.9550288|13.624612|9.885262|8.487335|0.0|0.0|0.0|100.0|46.0|74.375|1985|5|0.0
1985-05-25|22.605028|5.395029|14.514195|11.720751|8.677363|0.0|0.0|0.0|100.0|47.0|74.625|1985|5|0.0
1985-05-26|27.025028|5.5050287|16.628778|9.726664|8.14057|0.0|0.0|0.0|99.0|48.0|75.0|1985|5|0.0
1985-05-27|26.735027|6.525029|17.219194|9.422101|8.308044|0.0|0.0|0.0|100.0|52.0|76.625|1985|5|0.0
1985-05-28|20.525028|12.165029|14.992529|5.3517847|3.877584|2.1|0.1|1.0291667|100.0|77.0|93.458336|1985|5|1.0
1985-05-29|15.275029|11.725029|13.622112|12.313893|8.588734|1.7|0.0|0.81666666|100.0|91.0|96.458336|1985|5|0.0
1985-05-30|15.155029|10.515029|12.070446|8.557102|7.069807|0.2|0.0|0.05|100.0|93.0|96.791664|1985|5|0.0
1985-05-31|19.925028|8.165029|13.524612|14.408997|8.429217|0.0|0.0|0.0|100.0|67.0|85.125|1985|5|0.0
1985-06-01|21.325027|7.9050283|14.780862|19.995398|10.459107|0.0|0.0|0.0|100.0|62.0|82.375|1985|6|0.0
